A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,A37,A38,A39,A40,A41,A42,A43,A44,A45,A46,A47,A48,A49,A50,A51,A52,A53,A54,A55,A56,A57,A58,A59,A60,A61,A62,A63,A64,A65,A66,A67,A68,A69,A70,L1,L2,L3,L4
0.91080,-0.70597,-0.55277,-0.18436,0.50517,-1.05266,-0.88328,-1.09385,0.94571,-0.94743,0.85012,-1.48174,0.90528,-0.60974,-0.67132,-0.90591,-0.17272,1.46885,-0.16860,2.36473,1.13450,-0.25091,-0.16022,-0.94708,-0.36664,-0.40419,0.79536,0.68871,-1.07686,0.79628,-0.11602,0.53163,-0.90047,-1.12111,1.39785,0.46638,0.09362,-0.64504,0.53869,0.12117,-0.42410,1.19191,-0.95260,1.23824,0.71541,1.68526,-1.23526,-0.10745,-0.17382,1.23323,0.43898,-0.88420,-0.03472,-0.31674,0.00356,-0.95428,-0.59967,1.20082,-0.54178,1.08549,-0.08927,-0.26861,0.44786,-1.13670,-0.11015,-0.40611,-0.10472,-0.50151,-0.73502,-0.96385,0.05400,0.91800,0.01000,0.01800
0.13276,-0.23118,4.41920,-0.52814,0.05930,0.42036,-1.14725,0.55411,0.03073,-1.20437,0.09701,-1.23370,0.62548,-1.07005,-1.18692,-0.90591,-0.17272,-0.94197,0.67920,-0.48706,0.68412,-0.69236,-0.49006,-1.00978,-1.43525,-0.72367,-0.14316,0.22793,-1.19503,-0.30298,-0.70382,-0.87731,0.68632,-1.12111,2.62636,0.76062,-0.17059,-1.38061,2.31699,1.18711,0.67672,-0.77165,-0.72488,-0.67368,-0.60692,0.71749,0.79177,-0.49196,1.56645,1.98610,0.72863,-0.65659,-0.48397,0.38984,0.00356,-0.73720,0.17741,-0.38706,1.86390,0.75413,0.68075,-1.31929,1.55241,1.42468,-0.50102,-0.60251,-0.29209,0.77196,-0.90621,-0.96385,0.04600,0.93000,0.00600,0.01800
1.00805,-0.46858,3.17621,-0.41354,-0.19548,0.05211,-1.14725,-0.72764,-0.19801,-0.94743,-0.90713,-1.48174,0.90528,-1.07005,-1.18692,-0.90591,1.41482,-0.45980,1.52699,0.29070,0.68412,-0.69236,-0.98482,-1.00978,-1.33810,-1.04315,1.73388,-1.15443,-1.19503,0.02680,0.47177,-0.87731,-0.50378,-1.12111,3.85487,-0.12211,-0.96321,-0.64504,3.73963,0.97392,-0.05716,-0.28076,-0.26943,-0.67368,0.71541,0.23360,-0.22174,-0.49196,-0.17382,0.78151,1.17920,-0.88420,-0.93323,-0.67003,1.50023,0.78237,-0.13342,0.40688,-0.06064,0.75413,0.29574,-1.58196,-0.28850,3.41685,-0.89188,-0.60251,1.20691,-1.01090,-0.90621,-0.96385,0.03400,0.94800,0.00400,0.01400
0.81354,-0.70597,1.93321,0.38861,-0.25918,0.05211,-0.88328,0.00479,0.48822,-0.69048,0.59908,-1.72978,2.30430,-0.14942,-1.18692,-0.44997,-0.17272,0.50452,-0.38055,-0.48706,0.68412,-0.69236,0.00471,-1.00978,-0.65808,-0.40419,1.46573,0.68871,-0.24968,-0.30298,2.23516,-0.87731,-0.50378,0.30530,0.92534,-1.29907,-1.35952,-0.27726,1.60567,0.76073,0.30978,-1.26253,-0.26943,-0.03637,-0.60692,-0.25029,-0.72850,0.66159,-0.17382,1.08266,1.34012,0.70909,-1.38248,0.03655,-0.74478,1.43362,0.56594,-0.38706,-0.06064,0.15768,0.29574,-0.26861,0.07968,0.28629,-0.11015,-0.60251,-1.04159,-0.75621,-0.90621,-0.96385,0.07800,0.89800,0.01200,0.01200
-0.35352,0.00621,-0.55277,-0.06976,0.05930,-0.68440,-0.09134,0.37100,-0.65550,-0.81896,0.59908,0.50257,1.18509,-0.14942,0.10208,0.00596,-0.17272,-0.45980,-1.01640,-0.48706,-0.66699,0.19054,0.49947,-1.00978,0.60483,-1.04315,0.52721,1.61028,0.69566,0.35657,-0.11602,-0.87731,-1.29717,1.73170,1.20885,-0.71059,-0.96321,-0.27726,-0.38602,0.97392,-0.05716,0.21013,-0.95260,-0.46125,-1.04770,-0.00834,-0.22174,-0.49196,-0.60889,1.53438,0.34242,-0.88420,-0.93323,-1.37662,0.00356,0.78237,-0.05572,0.40688,-0.54178,1.01922,-0.47428,-0.79395,-0.65669,-0.85210,-0.89188,0.96868,0.64478,-0.50151,1.14802,-0.96385,0.03600,0.92600,0.00200,0.03600
-0.83979,0.71839,0.69022,-0.52814,1.46061,-0.68440,0.43662,-0.36142,-1.79922,-1.46132,-0.40506,-1.97782,-1.05334,-1.07005,-0.67132,-0.90591,1.41482,-0.94197,-1.86420,0.03144,-1.00477,-0.25091,3.13822,-1.00978,-1.14381,-1.04315,3.07462,-0.23286,-0.01335,0.46650,0.47177,-0.87731,-1.29717,-0.76451,1.01985,-1.59332,-0.96321,-0.27726,1.60567,2.03986,1.41061,1.68279,-0.72488,4.63721,-0.16614,-1.21806,-1.23526,-1.26099,-1.04396,2.58839,1.11483,-0.88420,-0.93323,-0.31674,0.00356,-0.95428,-1.29904,-0.78403,-0.54178,-0.23995,-0.08927,-0.00593,1.92059,-0.56750,-0.11015,-0.99531,-1.04159,-1.26559,0.29209,-0.96385,0.01000,0.94200,0.00800,0.04000
-0.83979,1.66796,0.69022,-0.64273,3.43518,-1.05266,0.17264,-0.36142,-1.11299,-1.33285,-0.65609,-2.22586,0.34568,-0.60974,-0.41352,0.00596,0.62105,-0.94197,0.67920,0.03144,-0.89217,0.63200,1.32408,1.12206,-0.26949,-1.36263,2.13610,0.22793,1.28650,-1.51217,-0.70382,-0.87731,-0.10708,-0.76451,0.35834,0.17214,-1.09531,-0.27726,0.96548,-1.58433,-0.42410,0.21013,0.64148,1.02580,-1.04770,-0.73417,-1.23526,-0.49196,0.69632,1.98610,1.34012,-0.88420,-0.93323,-0.31674,1.50023,-0.52012,-1.14362,-0.78403,-0.06064,0.02514,-0.47428,-1.05662,-0.65669,-0.85210,1.84419,-0.79891,0.08266,-1.01090,-0.90621,-0.96385,0.03000,0.88400,0.04200,0.04400
-1.71509,-0.94336,1.93321,-0.52814,4.70909,-1.05266,-1.14725,-0.54453,0.03073,-1.46132,-0.40506,-0.98566,0.34568,-1.07005,-1.18692,0.46190,-0.96649,-0.94197,0.46725,3.40175,-0.44180,0.63200,-0.65498,0.80856,-1.33810,-1.36263,2.40425,0.68871,-1.07686,-0.96254,-0.11602,-0.87731,-1.29717,-1.12111,0.73634,-1.29907,-1.35952,-1.01283,0.46756,-0.94477,-1.15798,-0.77165,-0.49715,0.38850,-0.16614,-0.97612,-1.23526,-1.26099,-1.47903,-0.42307,3.36768,0.93670,-1.38248,0.03655,0.00356,-1.17136,-0.91050,-0.78403,0.90163,0.29023,1.06576,-1.05662,3.39332,-1.42129,0.28072,-0.60251,0.08266,-0.75621,-0.90621,-0.96385,0.01600,0.93400,0.04600,0.00400
-1.13156,-0.46858,1.93321,-0.52814,3.18039,-0.68440,-1.14725,-1.64318,0.25948,-1.46132,-0.40506,-0.48959,-0.77353,-0.60974,-0.67132,0.46190,-0.17272,-0.94197,0.46725,0.29070,0.90931,-0.69236,-0.32514,-0.57087,-0.65808,-0.72367,0.79536,0.22793,-1.19503,-0.30298,2.23516,-0.87731,0.28962,-1.12111,0.64184,-0.71059,-0.83111,-1.01283,1.53454,1.18711,1.41061,-0.28076,-0.49715,4.84965,0.71541,-0.25029,-0.72850,-0.87648,-1.47903,1.68495,2.27344,0.02625,-0.93323,2.50958,-0.74478,-1.17136,-1.37674,-0.38706,-0.54178,1.08549,2.41329,-1.58196,3.76150,-1.13670,1.06245,-0.99531,-0.85421,0.51726,-0.90621,-0.96385,0.00800,0.98000,0.00200,0.01000
-1.32607,1.43057,1.93321,-0.64273,2.86192,-1.05266,-0.09134,-0.36142,-0.19801,-0.69048,0.09701,-1.48174,0.06588,-0.14942,-0.92912,-0.44997,1.41482,-0.94197,1.52699,-0.48706,-0.77958,4.16363,0.00471,0.62045,-1.43525,-1.04315,1.59981,0.22793,0.45932,-1.18239,-0.11602,-0.87731,-1.29717,-0.76451,1.11435,-1.29907,-1.75583,-1.01283,1.96133,0.33436,0.30978,-1.26253,-0.04170,2.30042,-0.60692,-0.49223,-0.72850,-0.87648,-0.17382,1.08266,2.85275,-0.20136,-1.38248,-0.67003,0.00356,-0.73720,-1.76528,-1.18099,-0.54178,1.15176,-0.47428,-1.58196,1.55241,-0.56750,1.06245,0.37949,-1.79109,-1.26559,-0.90621,-0.96385,0.01800,0.92400,0.02800,0.03000
1.59158,-0.23118,0.69022,-0.18436,-0.57765,-0.68440,-0.61930,-1.09385,0.25948,-0.43354,-0.15402,-1.23370,0.90528,-0.14942,-0.67132,0.00596,0.62105,-0.45980,1.10310,-0.74632,1.02190,2.39781,-0.16022,-1.00978,-0.46379,-0.40419,0.39314,-0.23286,1.05016,1.01613,-0.11602,-0.87731,-1.29717,-0.40791,1.77585,-1.00483,-1.09531,-1.01283,-0.03036,2.03986,2.51143,-0.28076,-1.18033,-0.46125,0.71541,1.44332,-0.72850,-0.10745,-0.17382,1.83553,0.50334,-0.88420,-0.03472,-0.67003,-0.74478,-0.08596,-0.13342,1.59779,-0.06064,0.62159,-0.28178,-1.05662,0.44786,0.57089,1.06245,-0.20971,-0.85421,-0.50151,-0.90621,-0.96385,0.05000,0.93600,0.00400,0.01000
1.59158,-0.70597,0.69022,-0.06976,0.69626,-1.05266,-1.14725,-1.82628,1.63195,-0.94743,0.34805,0.75060,0.34568,-0.60974,-0.67132,0.91783,1.41482,-0.45980,0.25530,0.54995,0.68412,0.19054,-1.31467,-1.00978,2.06203,-1.04315,0.39314,3.45343,-1.19503,-1.07246,0.47177,-0.87731,-0.50378,-1.12111,-1.05917,-1.29907,-0.43480,-1.38061,0.04077,0.33436,1.04367,-0.28076,0.86920,-0.67368,-1.04770,-0.73417,-0.72850,-1.26099,-1.04396,-0.57365,1.75850,-0.42897,0.41453,0.74313,0.75190,-0.52012,-1.37674,0.40688,-1.02291,0.82040,1.25826,-0.53128,-0.28850,0.00169,0.28072,-0.99531,-0.47946,-1.01090,-0.73502,-0.58507,0.00400,0.99000,0.00600,0.00000
1.29982,-0.23118,0.69022,0.15942,2.41605,-0.68440,-1.14725,0.00479,2.08943,-0.94743,-0.65609,-0.73763,0.62548,-0.60974,-0.92912,0.00596,-0.96649,-0.94197,0.67920,0.29070,0.45894,-0.69236,-1.31467,-1.00978,1.28485,-1.36263,0.39314,2.07107,-1.19503,-0.74269,0.47177,-0.87731,-0.10708,-1.12111,-0.96467,-0.12211,-0.69900,0.09052,-0.38602,0.97392,2.14449,-1.26253,-0.95260,-0.46125,-1.04770,-0.73417,-0.22174,-0.87648,-1.47903,0.78151,1.62977,-0.65659,-0.48397,-0.67003,-0.74478,-0.73720,-1.60987,-0.78403,1.38276,1.54939,-0.28178,-1.58196,1.18422,0.00169,-0.11015,-0.99531,0.08266,0.26257,-0.73502,-0.58507,0.00200,0.99600,0.00200,0.00000
0.32727,-1.18075,0.69022,0.27401,2.03387,-0.68440,-1.14725,0.73722,0.03073,-0.69048,-0.65609,-0.48959,0.06588,-1.07005,-0.92912,1.82970,1.41482,0.02236,-1.44030,0.54995,0.12116,-0.69236,-1.31467,-0.50817,1.67344,-1.04315,-1.21576,2.99264,-1.19503,-0.19306,-0.70382,-0.87731,0.68632,-1.12111,-1.05917,0.46638,-0.56690,-1.01283,-0.59942,0.12117,1.77755,0.21013,-0.49715,-0.67368,-0.60692,-0.49223,-0.22174,-0.87648,-1.04396,-0.12193,0.05277,-0.20136,-0.48397,0.38984,0.00356,-0.30304,0.25511,-0.38706,2.34504,2.21211,0.87325,-1.31929,1.55241,-0.28290,1.06245,-0.79891,1.01953,-0.24682,-0.90621,-0.58507,0.02400,0.96000,0.01200,0.00400
0.23001,0.00621,-0.55277,-0.18436,2.03387,-1.05266,-1.14725,-0.17832,-0.65550,-1.07590,-0.40506,0.00649,-0.21393,-1.07005,-0.67132,0.46190,1.41482,-0.45980,1.10310,0.03144,0.00857,-0.69236,-0.98482,-1.00978,2.54776,-1.36263,-0.00909,1.61028,-1.31319,0.13672,-0.70382,-0.87731,-0.50378,-1.12111,-1.05917,-0.12211,-0.43480,-1.01283,0.32530,-0.94477,-1.15798,-0.28076,0.41375,-0.67368,-0.60692,-0.25029,-1.23526,-0.49196,-0.60889,-0.72422,1.21138,0.02625,-0.48397,-0.31674,0.75190,-1.17136,-0.28884,1.20082,-1.02291,1.74821,0.48824,-1.05662,0.44786,1.42468,-0.89188,-0.79891,-0.10472,-0.50151,-0.90621,-0.58507,0.01400,0.97400,0.01000,0.00200
0.71629,-1.41815,-0.55277,0.04483,1.46061,-1.05266,-1.14725,-0.91075,0.71697,-1.33285,-0.40506,-0.73763,0.34568,-1.07005,-1.18692,0.91783,0.62105,-0.45980,-0.38055,0.29070,1.02190,-0.69236,-0.98482,-1.00978,1.67344,-1.36263,0.52721,1.61028,-1.19503,0.13672,0.47177,-0.87731,-1.69387,-1.12111,-0.96467,0.46638,-0.96321,-1.01283,0.18303,0.33436,-0.42410,2.17368,-0.04170,-0.67368,-1.04770,-1.70195,-0.22174,-0.87648,-1.47903,-1.47709,1.66195,2.07477,-0.48397,-0.31674,-0.74478,-0.73720,-0.36655,-1.18099,2.82617,1.08549,1.64327,-1.05662,0.81604,0.57089,-0.11015,-0.99531,0.45741,-0.75621,-0.90621,-0.58507,0.00800,0.98800,0.00200,0.00200
-0.45077,1.43057,0.69022,-0.41354,1.77909,-0.31615,-0.88328,-0.54453,0.94571,-1.58979,-0.15402,-0.73763,1.74469,-1.07005,-1.18692,1.37377,-0.17272,0.50452,0.25530,-0.22781,-0.10402,-0.69236,-1.14975,-0.75898,1.47915,-1.04315,-0.14316,2.53186,-1.31319,-0.30298,-0.70382,-0.87731,-0.90047,-0.76451,-1.05917,-1.29907,-0.96321,-1.38061,-0.81282,0.76073,2.87837,-1.26253,-0.49715,-0.67368,0.27464,-0.00834,-0.22174,-1.26099,-0.60889,0.17922,1.24357,-0.65659,0.86378,-0.67003,0.75190,0.34821,-0.75508,3.18566,2.34504,1.48312,1.06576,-1.31929,-0.65669,0.85548,0.28072,-0.99531,0.08266,-0.75621,-0.90621,-0.58507,0.00800,0.98000,0.00200,0.01000
0.23001,-0.70597,0.69022,-0.41354,1.65170,-1.05266,-1.14725,0.18790,0.48822,-1.20437,-0.40506,-0.73763,1.46489,-1.07005,-1.18692,3.19751,0.62105,0.02236,-1.22835,-0.22781,0.12116,-0.69236,-1.31467,-1.00978,0.79912,-1.04315,1.59981,1.61028,-0.72236,0.90620,0.47177,-0.40766,0.28962,-1.12111,-1.05917,-1.29907,-0.30269,-1.01283,1.39228,-0.73158,0.67672,0.21013,-0.49715,-0.67368,-0.60692,-1.21806,-0.72850,-0.49196,-0.17382,0.02865,2.01597,-0.20136,-0.48397,-0.67003,1.50023,0.56529,-0.75508,2.78870,-0.54178,1.41685,0.87325,-1.58196,-0.28850,0.85548,-0.89188,-0.99531,-0.47946,-1.01090,-0.90621,-0.58507,0.00600,0.98800,0.00200,0.00400
-1.22881,-1.18075,-0.55277,0.04483,1.71539,-1.05266,-1.14725,0.92033,1.17446,-1.33285,-0.90713,0.75060,0.90528,-1.07005,-0.92912,3.19751,-0.17272,0.02236,0.67920,-1.26483,0.00857,-0.25091,-0.98482,-1.00978,1.18771,-1.04315,1.19758,-0.23286,-1.31319,-0.74269,0.47177,-0.87731,1.47972,-1.12111,-1.05917,-0.12211,-0.69900,-0.27726,-0.88395,0.12117,1.04367,-0.28076,-0.72488,-0.67368,-0.60692,-0.97612,-0.72850,-0.87648,-0.60889,-1.17594,0.82518,0.48148,0.86378,0.03655,-0.74478,-0.95428,-0.05572,2.78870,0.90163,1.61566,0.10323,-1.05662,0.07968,-0.85210,1.45332,-0.99531,0.45741,-0.50151,-0.90621,-0.58507,0.01000,0.97400,0.00800,0.00800
-0.74254,-0.94336,1.93321,-0.52814,2.03387,-1.05266,-1.14725,-0.91075,0.48822,-1.46132,-0.90713,0.50257,0.62548,-1.07005,-0.92912,2.28564,-0.96649,-0.45980,-0.80445,0.29070,0.34635,-0.69236,-1.31467,-1.00978,2.64490,-1.36263,0.39314,0.68871,-1.31319,-0.08313,-0.11602,-0.87731,-0.50378,-1.12111,-1.05917,-0.41635,-0.83111,-1.01283,-0.24376,0.12117,-0.05716,-1.26253,1.32465,-0.67368,0.27464,-0.25029,0.28501,-0.49196,-0.17382,-1.02537,1.75850,0.48148,-0.03472,0.74313,1.50023,-0.08596,-0.83279,0.80385,-0.06064,1.15176,1.83578,-1.58196,0.81604,0.57089,-0.11015,-0.79891,1.20691,0.00787,-0.90621,-0.58507,0.01800,0.95600,0.02400,0.00200
0.52178,-0.23118,1.93321,-0.06976,0.75996,-0.31615,-0.88328,0.00479,0.25948,-0.94743,-0.15402,0.50257,-1.05334,-0.14942,-0.92912,1.82970,-0.96649,0.98669,-0.80445,0.29070,0.45894,-0.69236,-1.14975,-0.25737,0.89627,-0.72367,-1.08168,0.68871,-0.72236,0.13672,-0.70382,-0.87731,-0.10708,-0.76451,-1.05917,-0.71059,-1.22742,-0.27726,0.46756,1.61348,3.24531,-1.26253,-0.49715,-0.46125,0.71541,-1.46000,-1.23526,-0.87648,-0.60889,-0.57365,1.24357,0.48148,-0.03472,0.38984,0.00356,-1.17136,-1.45445,0.80385,-0.06064,0.22395,2.02828,-0.79395,0.81604,0.28629,0.28072,-0.99531,0.45741,-0.50151,-0.56383,-0.58507,0.01600,0.98200,0.00000,0.00200
-0.06175,-0.23118,0.69022,-0.52814,1.65170,-0.68440,-1.14725,-0.72764,-0.88424,-1.07590,-0.40506,0.25453,0.90528,-1.07005,0.61767,-0.44997,0.62105,-0.45980,-1.01640,-0.22781,0.12116,-0.69236,-1.31467,-0.13196,-0.46379,-1.04315,0.39314,-0.23286,-0.95869,-0.19306,1.64736,-0.87731,0.28962,-1.12111,-1.05917,0.17214,0.88624,-1.38061,-0.52829,1.18711,0.67672,1.19191,-0.04170,-0.67368,1.15619,0.23360,-0.22174,-0.49196,-0.17382,0.32979,1.50103,2.53000,-0.93323,-0.67003,0.75190,-0.30304,0.17741,0.40688,1.86390,0.75413,2.99080,-0.79395,0.07968,0.00169,-0.11015,-0.99531,0.27003,-0.50151,-0.90621,-0.58507,0.03400,0.95200,0.01000,0.00400
-0.83979,0.24360,-0.55277,-0.64273,1.58800,-0.68440,-0.88328,-0.36142,0.25948,-1.33285,-0.15402,-0.73763,-0.49373,-1.07005,-0.92912,4.10938,-0.96649,0.02236,-1.44030,1.06846,1.58487,-0.69236,-1.31467,-0.44547,0.60483,-1.36263,-0.00909,3.91421,-1.31319,1.12605,0.47177,-0.87731,-0.10708,-0.76451,-0.96467,-0.12211,-0.30269,-0.64504,-0.03036,2.25304,-0.05716,0.21013,0.64148,-0.67368,-1.04770,-0.00834,-1.23526,-1.26099,-1.04396,-0.27250,1.37230,0.93670,-0.93323,0.74313,3.74524,-0.08596,-0.21113,3.18566,0.90163,0.68786,1.25826,-0.79395,1.92059,0.28629,-0.50102,-0.99531,-0.29209,-0.75621,-0.90621,-0.58507,0.00400,0.97600,0.01600,0.00400
0.61903,-1.18075,-0.55277,-0.41354,1.26952,-0.31615,-1.14725,1.10343,0.48822,-0.43354,-0.90713,-0.73763,-0.21393,-0.60974,-1.18692,1.37377,0.62105,-0.45980,0.67920,0.80921,0.79672,-0.25091,-1.31467,-0.69628,3.51922,-0.72367,-0.67946,1.61028,-1.31319,-0.30298,0.47177,-0.87731,-0.50378,-0.40791,-0.87017,0.46638,-0.96321,-1.38061,0.04077,-1.15795,-0.79104,-1.26253,2.00783,-0.67368,-1.04770,-0.73417,-0.22174,-0.10745,-0.17382,-0.27250,0.37461,-0.65659,-0.03472,-1.37662,0.00356,-0.08596,0.09970,1.20082,0.90163,0.88667,0.48824,-1.31929,-0.28850,0.57089,0.67158,-0.99531,0.83216,1.79073,-0.90621,-0.58507,0.06000,0.89600,0.04200,0.00200
0.81354,-1.41815,-0.55277,-0.18436,1.71539,-1.05266,-1.14725,1.28654,-0.42675,-1.20437,-0.65609,0.00649,0.62548,-1.07005,-0.67132,3.19751,-0.96649,0.02236,-1.01640,0.80921,-0.10402,-0.69236,-1.47959,-1.00978,1.57629,-1.36263,-0.14316,2.99264,-0.95869,-0.41291,0.47177,-0.87731,-1.69387,-1.12111,-1.05917,-1.00483,-0.96321,-1.38061,-0.03036,2.25304,-0.79104,-0.28076,-0.49715,-0.67368,-0.60692,-1.70195,-1.23526,-0.87648,-1.04396,-1.32651,2.01597,-0.88420,-0.03472,-1.72991,-0.74478,-0.52012,-1.29904,1.59779,1.86390,1.08549,0.68075,-1.31929,1.55241,0.28629,-0.89188,-0.99531,1.01953,-0.75621,-0.90621,-0.58507,0.02000,0.97800,0.00000,0.00200
1.88334,-1.65554,-0.55277,-0.41354,0.69626,-1.05266,-1.14725,0.00479,-0.65550,-1.46132,0.09701,-1.23370,-1.05334,0.31089,-0.41352,1.82970,-0.17272,0.02236,-0.16860,-0.48706,0.57153,-0.25091,-1.31467,-1.00978,1.57629,-1.04315,0.39314,1.61028,-0.95869,0.79628,-0.11602,-0.87731,-0.90047,-0.40791,-1.05917,-1.00483,-0.69900,0.45831,0.32530,-0.94477,2.51143,-0.28076,-0.72488,-0.67368,-1.04770,-0.73417,-0.72850,-0.87648,-1.04396,-0.27250,1.11483,0.48148,-0.48397,-1.02332,0.00356,-0.95428,-0.36655,1.99476,-0.06064,0.75413,0.68075,-0.26861,-1.39305,-0.28290,-0.11015,-0.79891,1.01953,-1.01090,-0.90621,-0.58507,0.00400,0.99400,0.00000,0.00200
-0.06175,-0.94336,-0.55277,-0.18436,2.47974,0.05211,-1.14725,2.56829,0.25948,-1.20437,-0.40506,-1.48174,0.06588,-0.14942,-0.41352,0.46190,-0.96649,0.02236,0.89115,-0.22781,0.00857,-0.69236,-1.47959,-1.00978,-0.17235,-0.40419,0.92943,3.91421,-1.31319,0.13672,0.47177,-0.40766,0.28962,-1.12111,-1.05917,0.17214,-1.35952,-0.64504,-0.10150,1.82667,-0.42410,-0.77165,0.64148,-0.67368,-1.04770,-1.46000,-1.23526,-0.87648,-1.04396,-1.32651,2.14471,-0.42897,-0.93323,0.38984,0.00356,-0.30304,-0.59967,1.20082,1.86390,-0.37249,0.68075,-1.31929,-0.28850,0.00169,0.28072,-0.99531,-0.29209,1.28134,-0.90621,-0.58507,0.02800,0.96200,0.00000,0.01000
1.10531,-0.70597,-0.55277,-0.41354,1.65170,-0.31615,-1.14725,0.55411,1.17446,-1.58979,-0.90713,0.25453,0.34568,-1.07005,-1.18692,2.28564,0.62105,0.98669,0.04335,1.06846,-0.55440,-0.69236,-1.14975,-1.00978,1.96488,-1.04315,1.19758,2.99264,-1.31319,-0.08313,1.64736,-0.87731,0.28962,-1.12111,-1.05917,-0.41635,-1.35952,-1.01283,-0.10150,0.76073,-0.79104,-0.28076,-0.04170,-0.67368,-1.04770,-0.73417,-0.72850,-0.87648,0.69632,-0.27250,1.08265,-0.65659,-0.03472,-0.67003,0.00356,-0.52012,-1.06591,-0.78403,1.38276,1.01922,0.29574,-1.31929,0.44786,0.28629,-0.50102,-0.99531,-0.85421,-0.24682,-0.90621,-0.58507,0.01000,0.98000,0.00800,0.00200
1.49432,-1.89293,-0.55277,-0.41354,0.56887,-1.05266,-1.14725,0.37100,1.63195,-1.46132,-0.40506,-1.48174,-0.77353,-1.07005,-1.18692,1.37377,-0.17272,0.02236,-0.38055,0.54995,0.23375,-0.69236,-1.31467,-1.00978,1.18771,-1.04315,1.33166,1.61028,-1.07686,0.68635,3.99855,-0.87731,1.47972,-1.12111,-1.05917,-1.00483,-0.69900,-1.38061,0.82322,1.61348,0.30978,-0.28076,0.18603,-0.67368,-1.04770,-1.21806,-0.22174,0.27707,-0.17382,-0.57365,1.95160,0.70909,-0.03472,-0.31674,0.75190,-0.52012,-0.98821,-0.78403,3.78844,0.22395,0.68075,-1.31929,0.07968,2.27847,-0.89188,-0.99531,1.20691,-0.24682,-0.90621,-0.58507,0.02800,0.95800,0.00600,0.00800
-0.06175,-0.46858,3.17621,-0.75732,1.14213,-0.31615,-1.14725,-1.09385,0.25948,-1.07590,-0.90713,0.99864,-0.77353,-1.07005,-0.67132,0.91783,-0.96649,-0.94197,-0.16860,0.03144,0.79672,-0.69236,-0.98482,-0.75898,1.28485,-0.40419,-0.67946,1.14950,-1.07686,-0.74269,-0.11602,-0.87731,-1.29717,-0.40791,-0.96467,-0.12211,-0.43480,0.09052,1.03662,1.40029,5.08002,-0.28076,-0.26943,2.30042,-1.04770,-0.00834,1.80529,-0.87648,-1.47903,0.02865,1.14701,2.07477,0.41453,1.09642,0.00356,-1.38844,-1.37674,0.80385,-1.02291,0.68786,2.60579,-1.05662,1.18422,0.00169,0.28072,-0.79891,-0.66684,1.28134,-0.73502,-0.20628,0.01200,0.97400,0.00600,0.00800
0.81354,1.90535,4.41920,-0.75732,3.88105,-0.68440,-1.14725,-1.27696,-1.34173,-0.94743,-0.40506,-0.98566,-2.17255,-1.07005,-0.41352,-0.44997,-0.96649,0.50452,0.89115,-0.48706,1.13450,-0.69236,-1.14975,-1.00978,-0.17235,-1.04315,0.92943,-0.69364,-1.19503,0.46650,-0.70382,-0.87731,1.87642,-0.76451,-0.77567,0.76062,-1.09531,-1.38061,0.75209,-0.51839,1.41061,0.21013,-0.49715,-0.46125,-0.16614,-0.00834,-0.72850,-0.87648,1.56645,0.48037,1.43667,1.61954,0.86378,2.50958,3.74524,-0.52012,-0.36655,0.80385,-0.06064,1.48312,1.83578,-1.05662,1.55241,-0.28290,4.18939,-0.79891,0.08266,0.77196,-0.90621,-0.20628,0.00800,0.96400,0.01600,0.01200
0.03550,0.95578,4.41920,-0.75732,5.21866,-0.31615,-1.14725,-1.46007,-1.11299,0.33730,-1.15816,0.00649,-0.21393,-1.07005,-0.67132,-0.90591,-0.96649,0.98669,1.95089,-0.74632,-0.10402,-0.69236,-0.49006,-1.00978,-0.17235,-0.72367,-0.81353,0.22793,-1.19503,0.24665,-0.70382,-0.87731,3.85992,-1.12111,-0.87017,0.46638,-0.56690,-1.01283,-0.88395,-0.73158,-0.42410,1.68279,-0.26943,-0.46125,2.03775,2.41109,-0.72850,-0.49196,0.26125,1.08266,0.79299,-0.42897,-0.03472,2.50958,0.00356,-0.95428,0.64365,0.00991,-1.02291,0.88667,2.79830,-0.26861,3.02513,-1.13670,2.62592,-0.79891,0.27003,0.00787,-0.90621,-0.20628,0.10200,0.85000,0.02200,0.02600
-0.83979,3.80449,1.93321,-0.41354,3.75366,-1.05266,0.96457,-0.72764,-1.11299,0.72272,-0.90713,-0.73763,-0.77353,-1.07005,-0.67132,-0.44997,-0.96649,-0.94197,-2.07615,-0.48706,-0.21662,-0.69236,-0.98482,-1.00978,-0.46379,-0.40419,-0.27724,-0.69364,-0.72236,-0.63276,-0.11602,-0.87731,2.66982,-1.12111,-0.87017,3.40880,0.22572,-0.27726,1.03662,-0.73158,-0.42410,0.21013,-1.18033,0.38850,-0.16614,-0.73417,-0.22174,-1.26099,-0.17382,1.98610,2.24126,1.61954,2.21154,2.15629,-0.74478,-1.38844,-0.13342,0.80385,-0.54178,0.88667,2.79830,-1.31929,0.44786,-0.56750,6.92546,3.32547,-0.29209,0.26257,-0.90621,-0.20628,0.05800,0.90200,0.02000,0.02000
