A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,L1,L2,L3,L4,L5,L6,L7,L8,L9,L10
-1.13301,-0.50068,0.16681,-0.04040,1.17974,1.27523,1.59531,1.45459,0.73623,1.14871,-0.01385,0.26451,-0.80689,-0.42035,-0.89289,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.54920,0.30087,-0.97201,-0.92750,-0.37449,-1.76218,-1.44620,-1.48796,-1.66596,0.41480,-1.22067,2.21879,0.13332,1.96236,1.26226,1.62543,2,2,2,2,2,1,2,2,2,2
-0.60758,0.91745,-1.54142,-0.40567,-0.87302,-0.72502,0.77770,0.38457,1.26354,2.06609,0.22752,1.22321,-0.53826,-0.02826,-0.67738,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.98706,-3.52191,0.35662,-1.24059,0.56391,1.27523,-1.11915,1.52146,0.09174,0.89184,1.05888,-0.39921,-0.26963,-1.05373,-1.13235,-0.19133,2,2,2,2,2,2,2,2,1,2
0.20975,0.91745,-1.54142,-0.45786,-1.04897,-0.31756,1.10475,0.41801,1.26354,1.77252,0.36161,1.03885,-0.09054,-0.11874,-0.03083,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-0.74731,-0.17483,-0.35349,0.91581,1.20114,1.59531,1.85584,1.02918,1.51566,0.62979,0.52262,1.02875,-0.36003,1.09464,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.81191,-0.19239,0.69826,0.84670,0.97446,0.31214,-0.33425,0.18394,0.29680,0.41480,1.05888,-0.54670,0.22286,-1.05373,-1.13235,-0.49878,2,2,2,1,2,2,2,2,2,2
0.58923,0.85579,-1.23773,0.84670,-0.75572,-0.28052,0.97393,-0.55169,0.00385,-1.23648,-1.62294,-0.36233,-0.71735,0.87657,1.26226,1.79313,2,2,2,2,2,2,2,2,1,2
0.67680,0.91745,-0.40260,-0.45786,-1.45952,-0.61390,0.02550,-0.01669,1.26354,0.56158,0.71024,0.85448,0.49149,-0.17907,0.06495,-0.80623,2,2,2,2,1,2,2,2,2,2
0.50166,0.54750,-0.74424,-0.51004,1.47299,0.86777,-0.72670,1.85584,-1.66596,1.07532,-1.56930,-1.28416,0.84966,-0.42035,-0.65343,1.03848,2,2,2,2,2,2,2,2,1,2
1.55251,0.91745,-1.23773,0.16833,0.12403,-0.57685,1.59531,-0.98639,-1.66596,-1.23648,-1.48885,0.08014,0.40195,1.14801,0.01706,1.96083,2,2,2,2,2,2,2,2,1,2
-0.22810,0.54750,1.68524,0.84670,1.47299,0.42327,0.87582,0.15050,0.06244,-0.46588,-0.46976,-1.28416,-2.46344,-0.48068,0.08890,-0.10748,2,2,2,2,2,2,2,1,2,2
0.56004,0.05424,1.57136,0.84670,1.47299,0.53439,0.71229,0.51832,0.79482,0.08455,0.38842,-0.69419,-0.80689,-0.78229,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
1.78604,0.54750,-1.38958,0.84670,-1.40087,-0.31756,1.17016,-0.85264,-1.66596,-1.23648,-1.43521,0.33826,1.02875,1.57027,-0.96473,1.73723,2,2,2,2,2,2,2,2,1,2
-0.63677,0.91745,-1.54142,-1.44932,-0.46247,-1.39177,1.59531,-0.45138,1.26354,1.18540,0.20070,2.29253,0.58103,0.39399,0.66361,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.75353,0.91745,-0.97201,-0.45786,-1.45952,-0.76206,-0.13802,-0.41794,1.26354,0.45150,0.71024,0.96510,1.11829,-0.14891,0.78334,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,0.05424,-1.27570,0.58579,0.41728,1.27523,1.59531,1.42115,0.85341,1.14871,0.14706,0.30138,-0.31440,-0.39019,0.08890,-0.80623,2,2,2,2,2,2,2,1,2,2
0.85194,0.54750,0.31866,0.84670,0.82784,0.83073,-0.30154,0.55176,-1.66596,0.12124,-0.95249,-0.69419,1.07352,-0.81245,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
0.06380,0.91745,-0.40260,-0.30131,-1.45952,-0.76206,-1.67513,-0.51826,0.73623,-0.09893,1.05888,0.89135,1.43170,-0.02826,0.61572,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,0.73248,-0.55444,0.84670,0.53458,0.75664,-0.00720,-0.15044,-1.08006,-1.23648,-1.22067,-0.62045,-0.53826,0.21303,1.26226,0.50742,2,2,2,2,2,2,2,1,2,2
-1.13301,-1.85715,0.01497,-0.40567,0.38796,1.27523,0.58148,1.58834,0.41398,1.25879,0.46888,0.30138,1.47647,-0.51084,1.26226,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.04544,0.91745,-1.54142,-0.14476,-1.37154,-0.39165,-0.59588,-0.35107,0.79482,0.08455,1.05888,0.55949,1.38692,-0.29971,1.19042,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,0.17756,0.05293,0.84670,0.71054,0.90481,0.15632,-0.01669,-0.66993,-1.23648,-0.92567,-0.14110,-0.18008,0.60512,1.26226,0.78692,2,2,2,2,2,2,2,1,2,2
-0.98706,0.91745,-1.16181,-0.66659,-0.49179,0.20102,-0.59588,1.18708,-0.25980,0.12124,-0.55021,-1.28416,-2.46344,-0.93309,1.26226,-0.63853,2,1,2,2,2,2,2,2,2,2
1.78604,-0.74731,0.58438,0.84670,-1.37154,0.23806,0.12361,-0.25075,0.67764,-1.23648,-1.62294,-1.17354,-1.25461,0.18286,1.14253,1.15028,2,2,2,2,2,2,2,2,1,2
-0.92867,-0.00742,0.31866,0.69015,1.38501,1.27523,1.59531,1.08677,0.85341,0.52489,0.73706,-0.54670,-0.40394,-0.84261,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
0.32652,0.91745,-1.19977,-0.56222,-1.45952,-1.16952,-0.89022,-1.48796,0.61905,-0.53927,1.05888,0.74386,0.98398,1.63059,-0.62948,1.37388,1,2,2,2,2,2,2,2,2,2
0.29732,0.91745,-0.85813,-0.09258,-1.45952,-0.16940,-1.51161,-0.15044,-0.11333,0.15794,1.05888,0.30138,1.65555,-0.42035,1.09464,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.46163,-0.62399,0.50846,0.84670,0.35863,-0.28052,-0.39966,-0.88607,-1.66596,-1.23648,-1.24749,-0.58357,0.08855,-0.90293,1.26226,-0.52673,2,2,1,2,2,2,2,2,2,2
0.09299,-0.37736,0.16681,0.84670,0.85716,0.75664,0.28714,0.05019,-0.81641,-0.79614,-1.62294,-1.06293,-0.22486,-0.75212,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.37406,0.30087,1.30564,-0.51004,0.59324,1.27523,-1.67513,1.35427,0.76552,1.69913,1.05888,0.63324,0.26763,-0.45052,-0.91684,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.92867,-0.99394,-0.89609,0.84670,-0.57977,0.16398,-1.02104,-0.38450,-1.66596,-1.16309,-0.95249,-1.28416,0.31240,-0.99341,1.26226,-0.61058,2,2,1,2,2,2,2,2,2,2
0.76437,0.54750,2.25466,0.84670,0.94514,0.64552,0.64689,0.75239,-0.46487,0.59828,-1.14021,-0.06735,-2.19481,-0.54100,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.49082,0.05424,0.81215,0.84670,0.97446,0.57144,0.31984,0.55176,1.26354,0.34141,0.73706,-0.76794,-0.44871,-0.99341,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
1.69847,0.79413,-0.82017,-0.19695,1.47299,-0.31756,0.58148,1.85584,-0.34769,0.59828,-1.62294,-0.58357,0.80489,-1.05373,-0.39002,0.39562,2,2,2,2,2,2,2,2,1,2
0.32652,-2.10378,2.25466,-0.51004,0.59324,1.27523,-1.67513,1.62178,-1.54878,1.29549,0.46888,0.92823,1.56601,-0.08858,0.68755,-0.80623,2,2,2,2,2,2,2,2,2,1
-1.13301,-0.31570,-0.09891,0.84670,0.47593,0.20102,0.18902,-0.35107,-0.55275,-1.23648,-0.79158,-0.14110,-0.40394,0.66544,1.26226,1.09438,2,2,2,2,2,2,2,1,2,2
-0.05296,0.60916,-0.28872,-0.82313,0.15336,-1.28064,-1.08645,-1.48796,-1.66596,0.04785,-1.56930,1.66569,-0.40394,1.96236,1.26226,1.82108,2,2,2,2,2,1,2,2,2,2
1.14385,-0.31570,0.28070,0.84670,-1.13694,0.01581,-1.67513,-0.58513,-0.40628,-1.23648,1.05888,-0.58357,-0.58303,0.03206,-0.98868,-0.30313,2,2,2,2,2,2,1,2,2,2
0.58923,-0.06907,1.60932,0.84670,1.20906,0.16398,0.74500,-0.11700,-0.55275,-0.53927,-1.62294,-1.28416,-0.26963,-1.05373,1.26226,-0.69443,2,2,1,2,2,2,2,2,2,2
-0.89948,-0.80897,-1.54142,-2.49296,-0.69707,-2.42893,0.74500,-1.38764,1.26354,0.23133,0.65661,1.77631,-0.53826,1.96236,-0.79711,1.03848,1,2,2,2,2,2,2,2,2,2
-0.69515,-0.13073,0.35662,0.84670,1.47299,1.05298,0.90852,0.88614,0.56046,0.52489,0.81752,-0.54670,-0.22486,-0.99341,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
-1.13301,-1.48720,-0.55444,-0.45786,0.27066,0.75664,1.26827,1.85584,1.26354,2.10278,0.60297,0.96510,0.53626,-0.05842,0.35231,-0.80623,2,1,2,2,2,2,2,2,2,2
-1.13301,0.17756,-0.59240,0.84670,1.47299,0.57144,1.23557,0.11707,-0.05474,-0.68605,-0.92567,-1.28416,-2.46344,-0.11874,1.21437,0.22792,2,2,2,2,2,2,2,1,2,2
-0.98706,-1.17891,-0.93405,0.84670,1.47299,1.20114,0.58148,0.45145,-0.81641,-0.50258,0.38842,-1.28416,-1.52324,-0.08858,-1.13235,1.17823,2,2,2,2,2,2,2,2,1,2
1.78604,0.91745,0.81215,0.11615,-0.43314,-0.39165,-0.95563,-0.85264,-0.05474,-1.23648,0.65661,-0.28859,-0.35917,0.39399,-1.13235,0.31177,2,2,2,2,2,2,1,2,2,2
1.11466,-1.73383,1.76117,0.84670,-1.45952,1.09002,-0.26884,0.35113,1.26354,-0.68605,-0.55021,-1.28416,-1.20983,0.30351,0.92702,1.56953,2,2,2,2,2,2,2,2,1,2
-0.92867,-1.67217,-0.36464,0.84670,0.27066,0.20102,-0.33425,-0.75232,-1.66596,-1.23648,-1.43521,-0.47295,-0.04577,-0.69180,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.69515,0.54750,0.66030,0.84670,1.47299,0.16398,0.64689,-0.35107,-0.75782,-1.23648,-1.24749,-0.17797,-2.46344,0.66544,1.04675,0.78692,2,2,2,2,2,2,2,1,2,2
1.78604,0.91745,0.43254,0.16833,-0.96099,-0.20644,-1.67513,-0.51826,-1.16795,-1.23648,0.28115,-1.13667,0.13332,-0.17907,-1.13235,0.03227,2,2,2,2,2,2,1,2,2,2
0.44328,0.91745,-0.85813,-0.45786,-1.45952,-0.39165,0.28714,0.21738,1.26354,1.36888,0.36161,0.78073,-0.40394,-0.17907,-0.46186,-0.80623,2,2,2,2,1,2,2,2,2,2
1.08547,0.79413,-0.21279,0.84670,0.24133,0.27510,1.03934,1.55490,1.26354,0.48819,0.97843,-1.13667,-0.35917,-1.05373,-1.13235,-0.41493,2,2,2,2,2,2,2,2,2,1
0.29732,-0.68565,0.58438,0.84670,0.76919,0.34919,-0.03991,-0.25075,-1.25583,-1.01631,-1.62294,-0.98918,-0.22486,-0.78229,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
1.14385,0.91745,-1.54142,0.42924,-0.81437,0.34919,1.59531,1.48802,0.97059,1.69913,0.03979,0.67011,-0.76212,-0.23939,-0.36608,-0.80623,2,2,2,2,2,2,2,2,2,1
0.53085,-1.36389,2.25466,0.37706,-0.05192,1.27523,-1.67513,0.95302,-0.05474,1.14871,0.95161,0.92823,0.22286,-0.20923,-0.82105,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.69515,0.42419,-1.54142,0.53360,0.18268,1.20114,1.59531,1.85584,0.26751,1.66244,-0.38930,0.67011,-0.80689,-0.23939,-0.10267,-0.80623,2,2,2,2,2,2,2,1,2,2
-0.92867,-1.30223,0.62234,-0.19695,1.47299,1.27523,1.17016,1.35427,0.50187,0.92854,0.17388,-0.03048,-0.13531,-0.78229,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.05296,0.85579,-1.54142,-1.39713,-0.69707,-1.39177,1.46450,-0.51826,1.26354,1.03862,0.22752,2.40315,0.22286,0.45431,0.28047,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-2.90533,-0.44056,-1.24059,0.29998,0.53439,1.46450,1.85584,1.26354,1.62574,0.95161,0.63324,1.70033,-0.26955,1.09464,-0.80623,2,1,2,2,2,2,2,2,2,2
0.15137,0.91745,-0.97201,-0.97968,-1.45952,-1.68810,-0.53047,-1.48796,0.61905,-0.31910,1.05888,1.11259,0.44672,1.81156,-0.62948,1.29003,1,2,2,2,2,2,2,2,2,2
-0.37406,-1.30223,-0.70628,-2.80605,0.15336,-2.42893,1.49720,-0.71888,1.26354,1.11201,0.36161,2.40315,-1.43369,1.69091,-1.13235,0.70307,1,2,2,2,2,2,2,2,2,2
0.26813,-0.62399,1.38156,0.84670,1.47299,0.23806,-0.07261,0.25082,0.76552,0.23133,0.87115,-0.98918,-0.71735,-1.05373,-1.13235,-0.10748,2,2,2,1,2,2,2,2,2,2
-1.13301,-1.79549,-0.25075,-0.45786,1.12109,1.27523,0.84311,0.71895,0.41398,-0.09893,-0.57703,-1.24729,-1.38892,-1.05373,1.26226,-0.77828,2,1,2,2,2,2,2,2,2,2
1.78604,0.17756,0.43254,-0.71877,-1.45952,-0.13235,-0.85752,1.65521,0.56046,2.43304,0.41524,1.03885,-0.22486,-0.20923,-0.39002,-0.80623,2,2,2,2,2,2,2,2,2,1
1.78604,-1.36389,0.20477,-1.18841,-1.45952,0.20102,-0.92293,1.85584,0.26751,2.39634,0.33479,1.11259,0.76012,-0.08858,0.78334,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.22810,-0.25405,1.11583,0.74233,1.47299,1.27523,0.22173,1.42115,-0.43557,0.89184,0.46888,-0.10422,-0.58303,-0.78229,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-1.13301,0.79413,1.00195,0.84670,1.47299,0.23806,1.20286,-0.28419,0.44328,-1.23648,-0.17476,-1.28416,-1.61278,-0.11874,0.95096,0.08817,2,2,2,2,2,2,2,1,2,2
-0.54920,0.17756,0.66030,0.84670,1.15041,0.49735,-0.26884,0.41801,0.29680,0.56158,1.05888,-0.36233,0.17809,-0.99341,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
-0.87029,0.30087,0.20477,0.84670,0.71054,0.31214,0.35255,-0.08356,-0.81641,-0.57597,-1.62294,-1.28416,-0.26963,-0.99341,1.26226,-0.77828,2,2,1,2,2,2,2,2,2,2
1.28980,0.91745,0.01497,-0.56222,-1.13694,-0.87319,-1.60972,-1.22045,0.06244,-1.23648,1.05888,-0.36233,-0.53826,-0.20923,-1.13235,-0.61058,2,2,2,2,2,2,1,2,2,2
-0.54920,-0.56233,0.50846,0.84670,1.12109,0.60848,0.31984,0.28426,-1.08006,-0.20901,-1.62294,-0.58357,0.17809,-0.42035,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-0.63677,0.91745,-1.54142,-0.45786,-1.43019,-0.61390,0.51607,0.05019,1.26354,1.00193,0.73706,0.70699,1.52124,-0.23939,1.11858,-0.80623,2,2,2,2,1,2,2,2,2,2
0.82275,0.91745,1.00195,0.06396,1.47299,0.20102,0.51607,0.41801,-0.69923,0.30472,-1.62294,-0.25172,-2.46344,-0.63148,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.98706,-0.25405,-1.50346,-1.50150,-0.60909,-1.61402,-1.54431,-1.48796,-1.66596,0.37811,-1.19385,1.66569,0.08855,1.81156,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.20975,0.42419,1.38156,0.84670,1.47299,1.16410,0.15632,1.52146,-0.20121,0.78176,0.54933,-0.06735,-0.62780,-0.69180,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
1.69847,0.30087,1.00195,0.84670,-0.69707,0.20102,-1.67513,-0.18388,-1.54878,-1.01631,0.36161,-1.28416,2.01373,-0.26955,-0.48581,-0.30313,2,2,2,2,2,2,1,2,2,2
-0.75353,-0.99394,1.41952,0.84670,1.47299,0.27510,0.25443,-0.28419,-1.34372,-1.23648,0.71024,-0.87856,1.43170,0.30351,-1.13235,1.12233,2,2,2,2,2,2,2,2,1,2
-0.08215,-1.24057,0.31866,0.84670,0.68121,0.20102,0.22173,-0.38450,-0.87500,-1.19978,-1.62294,-1.24729,-0.22486,-0.87277,1.26226,-0.80623,3,2,1,3,3,3,3,3,3,3
0.56004,0.91745,-0.89609,-0.04040,-1.45952,-0.91023,-1.08645,-1.48796,0.53116,-1.05300,1.05888,0.37513,1.52124,1.57027,-0.31818,1.65338,1,2,2,2,2,2,2,2,2,2
-0.02377,-0.62399,0.81215,0.84670,0.18268,0.38623,-0.75941,0.18394,-1.66596,-0.35579,-1.51567,-1.28416,-0.13531,-1.02357,1.26226,-0.63853,2,2,1,2,2,2,2,2,2,2
-0.19891,0.91745,-1.08589,0.48142,-1.45952,-0.72502,-0.95563,-1.35421,0.44328,-1.23648,1.05888,0.11702,1.34215,1.41946,-0.31818,1.76518,1,2,2,2,2,2,2,2,2,2
0.12218,0.85579,-0.74424,-0.92750,0.29998,-1.24360,-0.62859,-1.48796,-1.66596,-0.31910,-1.35476,1.48132,-0.18008,1.96236,1.26226,1.48568,2,2,2,2,2,1,2,2,2,2
-1.13301,-1.17891,1.41952,0.27269,1.47299,1.27523,1.20286,1.01989,0.61905,0.63497,0.30797,-0.32546,0.04377,-0.96325,0.51993,-0.80623,2,1,2,2,2,2,2,2,2,2
0.03461,-0.19239,-1.54142,-1.86677,-1.22492,-2.42893,0.45066,-1.32077,1.26354,0.41480,1.03206,2.14504,-0.44871,1.96236,-1.01262,0.98257,1,2,2,2,2,2,2,2,2,2
-0.49082,-0.19239,-0.89609,-1.97114,-0.22787,-2.05852,-1.64243,-1.48796,-1.66596,0.30472,-1.24749,1.73944,0.04377,1.78139,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-0.57839,-0.19239,-1.46550,-0.92750,-1.45952,-1.57698,-0.59588,-1.48796,0.61905,-0.72275,1.05888,0.55949,0.98398,1.54011,-0.34213,1.98878,1,2,2,2,2,2,2,2,2,2
0.35571,0.91745,-0.59240,-0.51004,-1.45952,-0.68798,0.18902,-0.08356,1.26354,0.45150,0.52252,1.37070,0.67058,0.00190,0.20863,-0.80623,2,2,2,2,1,2,2,2,2,2
-0.43244,0.36253,1.57136,0.84670,1.12109,1.09002,-0.59588,1.25396,-0.17192,0.63497,1.05888,-0.10422,-0.09054,-0.93309,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
-0.34487,0.60916,-1.54142,-1.13622,0.27066,-0.68798,-0.30154,-1.48796,-1.63667,-1.08970,-1.48885,0.70699,-1.07552,1.81156,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-0.49082,0.11590,-0.59240,-1.50150,0.79851,-0.83614,0.05821,-1.48796,-1.34372,-0.57597,-1.62294,1.26009,-0.76212,1.69091,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
0.85194,0.91745,-1.12385,0.27269,0.27066,-0.76206,0.31984,-1.48796,-1.66596,-0.61266,0.12024,0.74386,2.01373,1.96236,-0.70132,1.93288,2,2,2,2,2,2,2,2,1,2
0.50166,0.91745,-0.89609,-0.66659,-1.45952,-1.28064,-0.75941,-1.48796,0.67764,-0.64936,1.05888,0.78073,1.11829,1.75123,-0.46186,1.68133,1,2,2,2,2,2,2,2,2,2
0.00542,0.36253,0.96399,0.84670,0.15336,0.05285,-0.66129,-0.18388,-1.66596,-0.53927,-0.76476,-0.73107,0.49149,-1.05373,1.26226,-0.77828,2,2,1,2,2,2,2,2,2,2
-0.49082,0.30087,-1.35162,-1.50150,0.53458,-0.50277,0.81041,-1.18702,-1.54878,-1.23648,-1.62294,0.30138,-1.70232,1.57027,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-0.22810,-1.36389,1.07787,-0.24913,1.47299,1.27523,1.17016,1.35427,0.20892,1.03862,-0.46976,0.19076,-1.52324,-0.54100,-1.13235,-0.80623,2,1,2,2,2,2,2,2,2,2
1.40656,-1.05560,-0.25075,-1.24059,-1.45952,0.86777,0.25443,1.85584,0.61905,1.11201,1.05888,-0.25172,1.20784,-1.05373,-1.06051,-0.58263,2,2,2,2,2,2,2,2,2,1
-0.60758,-1.30223,0.05293,0.84670,1.35569,0.75664,0.25443,0.38457,0.61905,0.52489,1.05888,-0.76794,-0.62780,-1.05373,-1.13235,-0.24723,2,2,2,1,2,2,2,2,2,2
-0.52001,-1.17891,0.35662,0.84670,0.94514,0.27510,0.48336,-0.41794,-0.96288,-0.97961,-1.62294,-0.50983,-0.22486,-0.69180,1.26226,-0.80623,2,2,1,2,2,2,2,2,2,2
-1.13301,-2.10378,-0.59240,-0.51004,-0.02259,1.27523,-0.07261,1.22052,-0.14262,0.74506,-0.12112,-0.25172,0.58103,-0.99341,1.26226,-0.80623,2,1,2,2,2,2,2,2,2,2
1.31899,0.48585,-0.55444,0.84670,-1.45952,0.20102,0.41795,0.65207,1.26354,2.06609,0.76388,1.07572,1.07352,-0.11874,0.73545,-0.80623,2,2,2,2,2,2,2,2,2,1
1.75685,-0.25405,0.47050,0.84670,-1.45952,0.64552,-0.03991,0.75239,1.26354,1.62574,1.03206,-0.03048,0.62581,-1.05373,-0.94078,-0.75033,2,2,2,2,2,2,2,2,2,1
0.70599,0.91745,-0.74424,-0.14476,-1.45952,-0.53981,-1.44620,-0.85264,-0.02544,-1.23648,1.05888,-0.65732,-0.04577,-0.05842,-1.13235,-0.27518,2,2,2,2,2,2,1,2,2,2
0.18056,-0.00742,1.49544,0.84670,0.76919,0.23806,0.22173,0.45145,1.26354,0.37811,0.71024,-0.80481,-0.71735,-1.05373,-1.13235,-0.35903,2,2,2,1,2,2,2,2,2,2
-0.89948,-0.93228,0.09089,-1.76241,-0.16922,-1.87331,-1.34809,-1.48796,-1.66596,0.12124,-1.30112,1.22321,-0.00100,1.54011,1.26226,1.98878,2,2,2,2,2,1,2,2,2,2
-0.75353,0.48585,-0.93405,0.84670,-1.45952,-0.20644,0.09091,-0.08356,1.26354,0.34141,0.76388,1.62882,0.17809,0.18286,-0.05478,-0.80623,2,2,2,2,1,2,2,2,2,2
1.52332,0.30087,0.69826,-1.03186,0.00673,-1.83627,-1.67513,-1.48796,-1.05077,0.37811,0.89797,1.40758,2.01373,1.96236,-0.86894,1.76518,2,2,2,2,2,2,2,2,1,2
0.06380,0.36253,-0.97201,-1.29277,-0.72639,-2.20668,0.61418,-1.48796,1.26354,0.19463,0.46888,1.85006,-1.03075,1.96236,-1.13235,1.09438,1,2,2,2,2,2,2,2,2,2
0.58923,-0.50068,-0.97201,-1.08404,1.12109,-1.28064,-0.13802,-1.48796,-1.25583,-0.28240,0.14706,1.00197,2.01373,1.96236,-1.13235,1.96083,2,2,2,2,2,2,2,2,1,2
-0.66596,0.11590,0.47050,0.84670,0.94514,0.60848,-0.36695,0.38457,0.53116,0.59828,1.05888,-0.54670,0.04377,-1.05373,-1.13235,-0.69443,2,2,2,1,2,2,2,2,2,2
-0.34487,-2.16544,1.45748,-0.82313,1.47299,1.27523,-0.17073,1.35427,-0.43557,0.30472,-0.25521,-1.24729,-2.46344,-1.05373,-0.29424,0.11612,2,2,2,2,2,2,2,2,1,2
-1.13301,-0.93228,-1.31366,0.74233,-0.11057,1.27523,0.81041,1.08677,-0.20121,0.45150,-0.97930,-0.65732,0.13332,-1.05373,1.26226,-0.77828,2,2,1,2,2,2,2,2,2,2
-1.13301,0.73248,0.81215,0.84670,0.88649,0.38623,0.58148,-0.21731,0.15033,-1.23648,-1.24749,-0.62045,-2.32913,0.12254,1.26226,0.25587,2,2,2,2,2,2,2,1,2,2
-0.54920,0.91745,-1.38958,0.11615,-1.45952,0.01581,-1.60972,0.05019,-0.58205,-0.17232,1.05888,0.11702,0.76012,-0.45052,0.54388,-0.80623,2,2,2,2,1,2,2,2,2,2
0.85194,0.91745,-0.32668,0.58579,-1.45952,-0.16940,-0.53047,-0.35107,1.23424,-0.20901,1.05888,1.14947,0.35718,0.00190,-0.34213,-0.80623,2,2,2,2,1,2,2,2,2,2
0.00542,0.91745,-1.54142,-0.19695,-1.40087,-0.61390,0.51607,-0.15044,1.26354,1.11201,-0.01385,1.03885,-1.07552,-0.08858,-0.79711,-0.80623,2,2,2,2,1,2,2,2,2,2
0.15137,0.23922,2.14077,0.84670,0.76919,1.01593,-0.49777,0.75239,0.91200,0.96523,1.05888,-0.21484,0.08855,-0.87277,-1.13235,-0.80623,2,2,2,2,2,1,2,2,2,2
0.32652,-0.68565,0.92603,0.84670,0.59324,-0.13235,-0.36695,-0.65201,-1.66596,-1.23648,-1.51567,-1.17354,-0.13531,-0.90293,1.26226,-0.58263,2,2,1,2,2,2,2,2,2,2
-1.13301,-1.11725,-1.23773,-3.27569,-0.13989,-2.42893,1.10475,-1.15358,1.26354,0.63497,0.38842,1.99755,-0.85166,1.96236,-0.96473,1.17823,1,2,2,2,2,2,2,2,2,2
-0.28648,-0.56233,0.43254,0.84670,1.47299,1.12706,1.13745,0.85270,0.03315,0.45150,-0.14794,-0.21484,-0.18008,-0.90293,-1.13235,-0.80623,2,2,2,1,2,2,2,2,2,2
0.41409,-1.73383,2.25466,-0.19695,0.50526,1.27523,-1.67513,1.42115,-1.22654,1.18540,0.62979,0.85448,0.98398,-0.17907,0.04101,-0.80623,2,2,2,2,2,2,2,2,2,1
-0.37406,0.36253,-0.82017,-2.33641,-0.02259,-2.42893,1.33368,-0.88607,1.26354,1.33218,0.03979,2.40315,-1.70232,1.60043,-1.13235,0.36767,1,2,2,2,2,2,2,2,2,2
-1.13301,-0.25405,-0.47852,0.84670,-0.16922,-0.05827,-0.26884,-0.68545,-0.58205,-1.23648,-1.48885,-0.21484,-0.18008,0.15270,1.26226,0.50742,2,2,2,2,2,2,2,1,2,2
-0.49082,0.85579,-1.54142,-1.55368,0.00673,-0.39165,0.15632,-1.48796,-1.25583,-1.16309,-1.03294,1.14947,-0.31440,1.96236,1.26226,1.87698,2,2,2,2,2,1,2,2,2,2
1.78604,0.91745,1.11583,-0.14476,-0.34517,-0.35460,-1.21727,-0.58513,-0.72852,-1.23648,0.68343,-1.02605,-0.09054,-0.39019,-1.13235,-0.35903,2,2,2,2,2,2,1,2,2,2
-0.40325,0.17756,-0.06095,-1.18841,1.23839,-1.53993,-0.79211,-1.48796,-1.22654,-0.02554,0.44206,1.22321,2.01373,1.96236,-1.13235,1.65338,2,2,2,2,2,2,2,2,1,2
-1.13301,-1.48720,-0.21279,-0.09258,1.32636,1.27523,1.59531,1.52146,0.38469,1.25879,-0.41612,0.41200,-1.47846,-0.36003,-0.84500,-0.80623,2,1,2,2,2,2,2,2,2,2
-0.69515,0.91745,-1.31366,-0.04040,-1.45952,-0.09531,-1.18456,-0.01669,0.03315,0.37811,0.30797,0.08014,0.84966,-0.54100,1.26226,-0.80623,2,2,2,2,1,2,2,2,2,2
-1.13301,-2.59704,-0.28872,-1.18841,0.56391,0.49735,1.59531,1.85584,1.05847,1.66244,0.60297,0.67011,1.02875,-0.26955,0.63966,-0.80623,2,1,2,2,2,2,2,2,2,2
