A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,L1,L2,L3,L4
-0.13043,0.38462,0.38889,-0.08297,-0.51648,-0.77358,-0.07190,-0.42857,-0.16667,0.08571,-0.14737,-0.22782,0.52201,-0.71053,-0.45455,-0.95122,-0.13333,0.00000,2,1,2,2
0.00000,-0.46154,0.05556,-0.42358,-0.75824,-0.81132,-0.18954,-0.31429,-0.33333,-0.40000,-0.29474,-0.35012,-0.35849,-0.76316,-0.72727,0.41463,0.00000,0.26667,2,1,2,2
-0.47826,-0.76923,-0.69444,-0.90393,-0.80220,-0.88679,-0.90850,0.77143,-1.00000,-0.82857,-0.90526,-0.94484,-0.77358,-0.42105,0.18182,-0.75610,-0.66667,-0.80000,1,2,2,2
0.17391,-0.76923,-0.08333,-0.17031,-0.42857,-0.84906,-0.34641,-0.20000,-0.50000,-0.74286,-0.37895,-0.47962,-0.79874,-0.65789,-0.45455,-0.07317,0.60000,0.53333,2,2,1,2
-0.21739,-0.76923,-0.11111,-0.49345,-0.71429,-0.77358,-0.50327,0.02857,-0.66667,-0.57143,-0.62105,-0.64029,-0.84906,-0.89474,-0.81818,0.07317,0.33333,0.60000,2,1,2,2
-0.21739,-0.38462,-0.33333,-0.61572,-0.69231,-0.77358,-0.77778,0.42857,-0.83333,-0.31429,-0.67368,-0.84412,-0.44654,-0.76316,-0.45455,-0.41463,0.20000,0.33333,1,2,2,2
-0.43478,-0.53846,-0.50000,-0.81659,-0.82418,-0.88679,-0.93464,0.77143,-1.00000,-0.54286,-0.89474,-0.95204,-0.50943,-0.73684,-0.36364,-0.70732,-0.06667,-0.13333,1,2,2,2
-0.04348,0.53846,0.52778,-0.14410,-0.60440,-0.69811,0.05882,-0.54286,-0.16667,0.20000,-0.05263,-0.10072,0.61006,-0.68421,-0.72727,-0.90244,-0.20000,0.00000,3,1,3,2
-0.21739,-0.23077,-0.11111,-0.66812,-0.80220,-0.81132,-0.51634,0.08571,-0.66667,-0.37143,-0.60000,-0.65707,-0.29560,-0.65789,0.18182,0.12195,-0.33333,-0.33333,2,1,2,2
-0.65217,-0.07692,-0.22222,-0.71179,-0.71429,-0.81132,-0.47712,0.08571,-0.66667,-0.05714,-0.61053,-0.64269,-0.11950,-0.42105,-0.72727,-0.36585,-0.80000,-0.86667,2,2,1,2
-0.08696,0.30769,0.22222,-0.70306,-0.78022,-0.69811,-0.42484,0.02857,-0.50000,0.48571,-0.56842,-0.59952,-0.01887,-0.52632,-0.54545,-0.70732,-0.60000,-0.33333,1,2,2,2
0.47826,-0.07692,0.44444,-0.18777,-0.67033,-0.69811,-0.00654,-0.48571,-0.16667,-0.14286,-0.24211,-0.17986,-0.37107,-0.86842,0.09091,-0.02439,0.26667,0.46667,2,2,2,1
0.82609,0.38462,0.66667,-0.15284,-0.71429,-0.62264,0.09804,-0.54286,0.00000,0.25714,-0.18947,-0.06715,-0.05660,-0.92105,1.00000,-0.95122,0.46667,0.80000,3,1,3,2
-0.26087,-0.15385,-0.19444,-0.58079,-0.62637,-0.81132,-0.69935,0.31429,-0.83333,-0.22857,-0.63158,-0.78897,-0.33333,-0.57895,-0.72727,-0.90244,-0.26667,-0.33333,1,2,2,2
0.26087,0.46154,0.61111,0.05677,-0.47253,-0.69811,0.33333,-0.71429,0.16667,0.31429,0.03158,0.19424,0.13208,-0.68421,-1.00000,-0.21951,-0.26667,0.00000,3,2,3,1
0.30435,0.53846,0.83333,-0.40611,-0.82418,-0.69811,0.30719,-0.65714,0.16667,0.42857,-0.05263,0.14149,0.43396,-0.63158,0.45455,0.17073,-0.26667,0.06667,3,1,3,2
-0.52174,-0.23077,-0.16667,-0.83406,-0.84615,-0.77358,-0.49020,0.08571,-0.66667,-0.20000,-0.54737,-0.64508,-0.15723,-0.42105,-0.90909,-0.41463,-0.66667,-0.80000,2,2,1,2
0.08696,-0.61538,0.05556,-0.24017,-0.60440,-0.77358,-0.25490,-0.25714,-0.50000,-0.48571,-0.29474,-0.41007,-0.59748,-0.78947,-0.18182,-0.02439,0.06667,0.20000,2,1,2,2
-0.34783,-0.53846,-0.16667,-0.45852,-0.58242,-0.81132,-0.52941,0.02857,-0.66667,-0.54286,-0.61053,-0.64508,-0.57233,-0.73684,-0.54545,-0.36585,0.13333,0.33333,2,2,1,2
-0.21739,0.00000,0.69444,-0.17031,-0.60440,-0.73585,0.09804,-0.54286,0.00000,-0.20000,-0.06316,-0.06475,0.13208,-0.63158,-0.54545,-0.60976,-0.33333,-0.13333,2,2,2,1
-0.21739,-0.76923,0.19444,-0.49345,-0.69231,-0.77358,-0.60784,0.20000,-0.66667,-0.71429,-0.65263,-0.72662,-0.64780,-0.89474,-1.00000,0.51220,0.13333,0.26667,2,1,2,2
-0.69565,-0.15385,-0.22222,-0.86026,-0.86813,-0.77358,-0.49020,0.08571,-0.66667,-0.20000,-0.57895,-0.64269,0.01887,-0.44737,-0.63636,-0.21951,-0.73333,-0.73333,2,2,1,2
0.04348,0.15385,0.80556,-0.05677,-0.62637,-0.66038,0.16340,-0.60000,0.00000,0.05714,-0.13684,0.00240,-0.33333,-0.86842,-0.81818,-0.65854,0.13333,0.40000,2,2,2,1
-0.17391,0.46154,0.47222,-0.12664,-0.56044,-0.73585,0.00654,-0.48571,-0.16667,0.22857,-0.11579,-0.15588,0.64780,-0.65789,-0.81818,-0.75610,-0.20000,-0.06667,2,2,2,1
-0.39130,-0.30769,-0.16667,-0.69432,-0.73626,-0.81132,-0.51634,0.08571,-0.66667,-0.31429,-0.50526,-0.65707,-0.40881,-0.50000,-0.45455,-0.56098,-0.40000,-0.53333,2,2,1,2
-0.08696,-0.69231,-0.11111,-0.63319,-0.71429,-0.73585,-0.72549,0.37143,-0.83333,-0.51429,-0.67368,-0.81295,-0.76101,-0.73684,-0.81818,-0.65854,0.06667,-0.06667,1,2,2,2
0.04348,-0.61538,-0.02778,-0.26638,-0.53846,-0.84906,-0.22876,-0.37143,-0.50000,-0.68571,-0.27368,-0.36211,-0.64780,-0.60526,-0.81818,-0.70732,0.40000,0.20000,2,2,1,2
0.00000,-0.07692,0.69444,-0.15284,-0.58242,-0.73585,0.04575,-0.54286,-0.16667,-0.28571,-0.07368,-0.11751,0.08176,-0.63158,-0.72727,-0.07317,-0.13333,0.06667,3,1,3,2
0.43478,0.53846,0.61111,-0.56332,-1.00000,-0.92453,0.63399,-0.88571,0.50000,0.31429,0.40000,0.56835,0.42138,-0.39474,-0.63636,-0.17073,-0.40000,-0.80000,2,2,1,2
0.65217,0.30769,0.75000,-0.17031,-0.71429,-0.66038,0.29412,-0.71429,0.16667,0.08571,-0.02105,0.14868,-0.00629,-0.76316,-0.18182,-0.56098,-0.06667,0.26667,2,1,2,2
0.00000,-0.53846,-0.33333,-0.93886,-0.97802,-0.77358,-0.71242,0.48571,-0.83333,-0.34286,-0.68421,-0.82254,-0.62264,-0.44737,-0.36364,-0.02439,-0.53333,-0.80000,1,2,2,2
0.56522,0.07692,0.55556,-0.10917,-0.62637,-0.73585,0.12418,-0.60000,0.00000,-0.08571,-0.06316,-0.03597,0.03145,-0.71053,-0.63636,-0.36585,-0.06667,0.13333,2,1,2,2
-0.34783,-0.30769,-0.33333,-0.58952,-0.67033,-0.77358,-0.76471,0.42857,-0.83333,-0.31429,-0.78947,-0.83453,-0.34591,-0.89474,-0.72727,-0.90244,0.80000,0.93333,1,2,2,2
-0.39130,-0.15385,0.61111,-0.06550,-0.49451,-0.69811,0.00654,-0.48571,-0.16667,-0.34286,-0.11579,-0.15827,-0.13208,-0.68421,-0.81818,0.02439,-0.26667,-0.13333,2,2,2,1
0.47826,0.61538,0.55556,-0.15284,-0.67033,-0.62264,0.38562,-0.71429,0.16667,0.48571,-0.04211,0.22302,0.35849,-0.68421,-0.81818,0.02439,-0.26667,0.13333,2,1,2,2
-0.39130,-0.69231,-0.66667,-0.89520,-0.84615,-0.84906,-0.96078,0.82857,-1.00000,-0.77143,-0.94737,-0.97122,-0.55975,-0.60526,0.00000,0.07317,-0.33333,-0.40000,1,2,2,2
-0.47826,-0.23077,-0.27778,-0.83406,-0.80220,-0.84906,-0.52941,0.14286,-0.66667,-0.22857,-0.62105,-0.67626,-0.22013,-0.31579,-0.45455,-0.46341,-0.80000,-0.93333,2,2,1,2
0.47826,0.69231,0.75000,-0.04803,-0.53846,-0.66038,0.39869,-0.77143,0.33333,0.54286,-0.04211,0.25899,0.34591,-0.71053,-0.09091,-0.65854,-0.26667,0.06667,3,1,3,2
-0.13043,-0.69231,-0.16667,-0.80786,-0.89011,-0.73585,-0.80392,0.54286,-0.83333,-0.45714,-0.72632,-0.87050,-0.87421,-0.68421,-0.81818,-0.36585,0.00000,-0.40000,1,2,2,2
0.82609,0.46154,0.66667,-0.13537,-0.67033,-0.69811,0.37255,-0.71429,0.16667,0.34286,0.04211,0.23022,0.32075,-0.65789,0.27273,-0.80488,-0.20000,0.06667,2,1,2,2
-0.26087,-0.53846,0.25000,-0.51092,-0.73626,-0.81132,-0.33333,-0.14286,-0.50000,-0.62857,-0.37895,-0.49161,-0.38365,-0.68421,-0.36364,-0.36585,-0.33333,-0.26667,3,1,3,2
-0.47826,-0.23077,-0.27778,-0.86026,-0.84615,-0.88679,-0.52941,0.14286,-0.66667,-0.22857,-0.60000,-0.67386,-0.18239,-0.26316,-0.27273,-0.90244,-0.80000,-1.00000,2,2,1,2
-0.43478,-0.23077,-0.22222,-0.59825,-0.62637,-0.73585,-0.66013,0.25714,-0.83333,-0.28571,-0.67368,-0.75779,-0.18239,-0.73684,-0.45455,-1.00000,0.06667,0.33333,1,2,2,2
0.17391,0.38462,0.77778,-0.48472,-0.89011,-0.69811,0.22876,-0.65714,0.00000,0.31429,-0.08421,0.07194,0.05660,-0.73684,-0.54545,0.02439,-0.20000,0.00000,2,2,2,1
0.08696,0.00000,0.33333,-0.24017,-0.64835,-0.84906,0.04575,-0.54286,-0.16667,-0.17143,-0.10526,-0.09113,-0.18239,-0.63158,-0.81818,0.26829,0.20000,0.06667,2,2,1,2
-0.39130,-0.38462,0.00000,-0.46725,-0.56044,-0.81132,-0.52941,0.08571,-0.66667,-0.37143,-0.56842,-0.65707,-0.45912,-0.65789,-0.36364,-0.36585,-0.20000,-0.06667,2,2,1,2
-0.56522,-0.46154,-0.63889,-0.91266,-0.86813,-0.84906,-0.73856,0.54286,-0.83333,-0.37143,-0.87368,-0.84892,-0.39623,-0.28947,-0.27273,-0.65854,-1.00000,-0.86667,1,2,2,2
-0.47826,-0.61538,-0.36111,-0.77293,-0.82418,-0.81132,-0.86928,0.65714,-1.00000,-0.65714,-0.92632,-0.91607,-0.55975,-0.86842,0.81818,-0.60976,0.26667,0.33333,2,3,3,1
0.65217,0.53846,0.88889,-0.06550,-0.69231,-0.66038,0.24183,-0.65714,0.00000,0.40000,-0.08421,0.08393,0.34591,-0.86842,0.90909,-0.90244,0.33333,0.60000,3,1,3,2
0.30435,0.76923,0.66667,-0.29258,-0.73626,-0.66038,0.35948,-0.71429,0.16667,0.57143,-0.06316,0.19904,0.38365,-0.57895,0.36364,-0.46341,-0.33333,-0.13333,2,2,2,1
-0.17391,-0.53846,0.00000,-0.33624,-0.47253,-0.84906,-0.47712,-0.02857,-0.66667,-0.62857,-0.48421,-0.60192,-0.57233,-0.65789,-0.45455,-0.31707,0.26667,0.26667,2,2,1,2
-0.34783,-0.38462,0.11111,-0.62445,-0.67033,-0.77358,-0.55556,0.08571,-0.66667,-0.25714,-0.58947,-0.67866,-0.34591,-0.68421,-0.63636,-0.21951,-0.20000,0.06667,1,2,2,2
-0.52174,-0.61538,-0.44444,-0.79039,-0.80220,-0.88679,-0.73856,0.37143,-0.83333,-0.65714,-0.81053,-0.81535,-0.59748,-0.57895,-0.27273,-0.80488,-0.40000,-0.53333,2,2,2,1
-0.30435,-0.15385,0.11111,-0.24017,-0.58242,-0.84906,-0.34641,-0.20000,-0.50000,-0.28571,-0.37895,-0.49161,-0.10692,-0.81579,0.18182,-0.46341,0.20000,0.20000,3,2,2,1
-0.13043,0.07692,0.22222,-0.11790,-0.47253,-0.81132,-0.16340,-0.42857,-0.33333,-0.02857,-0.36842,-0.29976,0.15723,-0.71053,-0.36364,-0.07317,0.46667,0.33333,2,2,1,2
0.34783,0.46154,0.69444,-0.10917,-0.67033,-0.69811,0.12418,-0.60000,0.00000,0.22857,-0.18947,-0.03357,0.19497,-0.86842,-0.81818,-0.75610,0.26667,0.53333,3,2,3,1
-0.65217,-0.23077,-0.22222,-0.61572,-0.62637,-0.81132,-0.50327,0.08571,-0.66667,-0.25714,-0.52632,-0.64988,-0.22013,-0.44737,-0.90909,-0.90244,-0.60000,-0.73333,2,2,1,2
-0.34783,-0.07692,0.16667,-0.55459,-0.80220,-0.77358,-0.45098,-0.02857,-0.66667,-0.11429,-0.47368,-0.58513,-0.23270,-0.73684,-0.72727,-1.00000,-0.20000,-0.20000,2,1,2,2
0.30435,0.38462,0.80556,-0.38865,-0.80220,-0.66038,0.28105,-0.65714,0.16667,0.28571,-0.03158,0.11751,0.42138,-0.63158,-0.27273,-0.56098,-0.26667,0.00000,3,1,3,2
-0.56522,0.00000,-0.22222,-0.69432,-0.73626,-0.84906,-0.50327,0.02857,-0.66667,-0.20000,-0.55789,-0.63549,-0.06918,-0.60526,-0.54545,-0.85366,-0.40000,-0.33333,2,2,1,2
-0.73913,-0.61538,-0.58333,-0.86026,-0.82418,-0.88679,-0.60784,0.25714,-0.66667,-0.71429,-0.75789,-0.73381,-0.54717,-0.42105,-0.63636,-0.90244,-0.73333,-0.86667,2,1,2,2
0.04348,0.69231,0.75000,-0.18777,-0.64835,-0.66038,0.34641,-0.71429,0.16667,0.54286,-0.06316,0.18225,0.38365,-0.57895,-0.54545,0.17073,-0.40000,-0.13333,2,2,2,1
-0.56522,-0.53846,-0.19444,-0.79913,-0.84615,-0.88679,-0.69935,0.31429,-0.83333,-0.62857,-0.73684,-0.78417,-0.33333,-0.73684,0.45455,-0.70732,-0.26667,-0.40000,2,2,2,1
0.08696,-0.61538,-0.11111,-0.23144,-0.51648,-0.88679,-0.29412,-0.31429,-0.50000,-0.62857,-0.37895,-0.41727,-0.63522,-0.71053,-0.90909,-0.85366,0.60000,0.40000,2,2,1,2
-0.26087,0.15385,0.02778,-0.75546,-0.80220,-0.69811,-0.41176,0.02857,-0.50000,0.31429,-0.58947,-0.59233,-0.01887,-0.50000,-0.90909,-0.85366,-0.60000,-0.33333,1,2,2,2
-0.47826,-0.23077,-0.27778,-0.83406,-0.82418,-0.81132,-0.50327,0.08571,-0.66667,-0.20000,-0.55789,-0.65947,-0.19497,-0.36842,-0.63636,-0.26829,-0.73333,-0.86667,2,2,1,2
-0.65217,-0.07692,-0.22222,-0.56332,-0.51648,-0.24528,-0.49020,0.08571,-0.66667,-0.17143,-0.41053,-0.63789,-0.03145,-0.23684,-0.90909,-0.51220,-0.73333,-0.73333,2,2,1,2
-0.26087,0.15385,0.25000,-0.53712,-0.62637,-0.66038,-0.35948,-0.02857,-0.50000,0.40000,-0.52632,-0.54197,-0.03145,-0.60526,-0.72727,-0.21951,-0.40000,-0.06667,1,2,2,2
0.34783,0.53846,0.88889,-0.12664,-0.62637,-0.66038,0.41176,-0.71429,0.33333,0.54286,0.01053,0.25420,0.18239,-0.68421,0.27273,0.46341,-0.13333,0.46667,3,1,3,2
-0.04348,-0.23077,0.55556,-0.14410,-0.60440,-0.69811,0.00654,-0.48571,-0.16667,-0.28571,-0.08421,-0.16067,-0.28302,-0.68421,-0.45455,0.31707,-0.06667,0.06667,3,2,3,1
-0.13043,-0.30769,0.61111,-0.23144,-0.64835,-0.73585,-0.04575,-0.42857,-0.16667,-0.42857,-0.20000,-0.22302,-0.19497,-0.71053,-0.09091,0.02439,-0.13333,0.06667,3,1,3,2
-0.39130,-0.61538,-0.13889,-0.83406,-0.86813,-0.77358,-0.67320,0.31429,-0.83333,-0.74286,-0.70526,-0.77698,-0.54717,-0.57895,-1.00000,-0.56098,-0.66667,-0.66667,2,1,2,2
0.34783,0.76923,0.55556,0.10917,-0.40659,-0.66038,0.41176,-0.77143,0.33333,0.54286,-0.02105,0.26859,0.37107,-0.63158,-0.45455,-0.21951,-0.33333,-0.06667,2,2,2,1
-0.04348,-0.38462,0.16667,-0.42358,-0.60440,-0.73585,-0.56863,0.14286,-0.66667,-0.22857,-0.65263,-0.68825,-0.61006,-0.86842,-0.63636,-0.60976,0.53333,0.73333,1,2,2,2
0.39130,0.61538,0.80556,-0.04803,-0.56044,-0.69811,0.15033,-0.60000,0.00000,0.28571,-0.11579,-0.00959,0.32075,-0.76316,-0.09091,-0.02439,-0.06667,0.13333,3,2,3,1
0.43478,0.69231,0.55556,-0.19651,-0.71429,-0.62264,0.42484,-0.77143,0.33333,0.57143,0.00000,0.27818,0.32075,-0.65789,-0.18182,-0.36585,-0.33333,0.00000,3,2,3,1
-0.43478,-0.53846,0.22222,-0.60699,-0.78022,-0.77358,-0.42484,-0.02857,-0.50000,-0.57143,-0.42105,-0.58273,-0.39623,-0.60526,-1.00000,0.12195,-0.53333,-0.40000,2,2,2,1
-0.04348,0.23077,0.44444,-0.22271,-0.67033,-0.69811,-0.13725,-0.37143,-0.33333,0.02857,-0.26316,-0.29496,-0.22013,-0.86842,-0.81818,-1.00000,0.46667,0.66667,3,2,3,1
0.13043,0.84615,0.66667,-0.36245,-0.84615,-0.58491,0.46405,-0.77143,0.33333,1.00000,-0.02105,0.29976,0.30818,-0.65789,-0.63636,-0.65854,-0.40000,0.13333,2,2,2,1
-0.30435,-0.30769,-0.27778,-0.81659,-0.86813,-0.81132,-0.75163,0.42857,-0.83333,-0.25714,-0.66316,-0.83213,-0.33333,-0.63158,-0.09091,-0.17073,-0.20000,-0.33333,1,2,2,2
-0.04348,0.23077,0.16667,-0.69432,-0.80220,-0.66038,-0.38562,-0.02857,-0.50000,0.25714,-0.54737,-0.56595,-0.04403,-0.57895,-0.36364,-0.51220,-0.60000,-0.33333,1,2,2,2
0.04348,-0.69231,-0.16667,-0.39738,-0.58242,-0.81132,-0.49020,-0.02857,-0.66667,-0.68571,-0.61053,-0.61151,-0.87421,-0.84211,-1.00000,-0.21951,0.66667,0.80000,2,2,1,2
0.17391,0.07692,-0.16667,-0.29258,-0.49451,-0.81132,-0.34641,-0.20000,-0.50000,0.00000,-0.48421,-0.46763,-0.20755,-0.76316,-0.18182,-0.70732,0.60000,0.60000,2,2,1,2
0.52174,0.23077,0.91667,-0.12664,-0.69231,-0.66038,0.30719,-0.71429,0.16667,0.17143,0.04211,0.15348,0.33333,-0.68421,0.45455,-0.46341,-0.06667,0.20000,2,1,2,2
-0.17391,0.00000,0.19444,-0.56332,-0.80220,-0.84906,-0.37255,-0.14286,-0.50000,-0.14286,-0.42105,-0.52518,-0.05660,-0.68421,-0.09091,-0.75610,-0.33333,-0.33333,2,1,2,2
-0.60870,-0.76923,-0.69444,-0.91266,-0.86813,-0.92453,-0.69935,0.37143,-0.83333,-0.77143,-0.78947,-0.79856,-0.55975,-0.28947,0.36364,-0.80488,-0.66667,-0.93333,2,1,2,2
0.65217,0.92308,0.80556,-0.31004,-0.91209,-0.84906,1.00000,-1.00000,1.00000,0.60000,0.63158,1.00000,0.83648,-0.31579,-0.63636,-0.60976,-0.66667,-0.86667,2,2,1,2
-0.39130,-0.07692,-0.27778,-0.69432,-0.75824,-0.77358,-0.63399,0.20000,-0.83333,-0.14286,-0.60000,-0.73621,-0.16981,-0.63158,-0.72727,-0.41463,-0.20000,0.00000,1,2,2,2
-0.08696,0.00000,0.02778,-0.43231,-0.71429,-0.77358,-0.39869,-0.08571,-0.50000,-0.14286,-0.46316,-0.54676,-0.09434,-0.78947,0.09091,-0.90244,0.13333,0.20000,2,1,2,2
-0.04348,-0.23077,0.00000,-0.66812,-0.78022,-0.69811,-0.49020,0.02857,-0.66667,-0.11429,-0.54737,-0.62830,-0.37107,-0.68421,-0.81818,0.12195,-0.26667,0.26667,1,2,2,2
-0.26087,-0.15385,-0.11111,-0.53712,-0.62637,-0.77358,-0.67320,0.25714,-0.83333,-0.25714,-0.69474,-0.76259,-0.22013,-0.84211,-0.18182,-0.80488,0.33333,0.46667,1,2,2,2
-0.13043,-0.92308,-0.27778,-0.68559,-0.80220,-0.81132,-0.76471,0.42857,-0.83333,-0.94286,-0.77895,-0.83933,-0.93711,-0.92105,-0.54545,0.41463,0.66667,0.73333,2,2,3,1
-0.13043,-0.53846,0.30556,-0.31004,-0.62637,-0.77358,-0.25490,-0.20000,-0.50000,-0.54286,-0.26316,-0.42926,-0.49686,-0.65789,-0.36364,0.21951,-0.20000,-0.06667,2,1,2,2
-0.30435,0.00000,0.22222,-0.48472,-0.58242,-0.66038,-0.38562,-0.02857,-0.50000,0.17143,-0.54737,-0.55875,-0.15723,-0.65789,-0.90909,-0.02439,-0.33333,0.06667,1,2,2,2
0.43478,0.61538,0.69444,0.03057,-0.56044,-0.62264,0.43791,-0.77143,0.33333,0.57143,0.03158,0.28777,0.14465,-0.71053,-0.72727,-0.80488,-0.26667,0.33333,2,1,2,2
-0.43478,-0.76923,0.05556,-0.63319,-0.75824,-0.81132,-0.69935,0.37143,-0.83333,-0.82857,-0.73684,-0.79376,-0.50943,-0.81579,-1.00000,0.21951,-0.06667,-0.06667,2,1,3,2
-0.47826,-0.76923,-0.27778,-0.83406,-0.82418,-0.88679,-0.89542,0.71429,-1.00000,-0.71429,-0.89474,-0.93285,-0.72327,-0.63158,-0.90909,-0.12195,-0.33333,-0.40000,1,2,2,2
