A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,L1,L2,L3,L4,L5
8,24,192,3.00000,0.26000,0.67200,1.85000,50,129,27,1.00000,0.00000,0.00000,0.00000,0.00000
8,19,152,2.37500,0.42100,0.97400,1.83000,64,148,35,1.00000,0.00000,0.00000,0.00000,0.00000
8,33,264,4.12500,0.32600,0.84800,2.00000,86,224,43,1.00000,0.00000,0.00000,0.00000,0.00000
10,30,300,3.00000,0.36300,0.71000,2.42000,109,213,45,1.00000,0.00000,0.00000,0.00000,0.00000
8,7,56,0.87500,0.48200,0.94600,2.45000,27,53,11,1.00000,0.00000,0.00000,0.00000,0.00000
8,30,240,3.75000,0.34200,0.89600,2.00000,82,215,41,1.00000,0.00000,0.00000,0.00000,0.00000
10,262,2620,26.20000,0.27300,0.70300,1.83000,716,1841,391,1.00000,0.00000,0.00000,0.00000,0.00000
8,53,424,6.62500,0.34700,0.76700,1.93000,147,325,76,1.00000,0.00000,0.00000,0.00000,0.00000
8,30,240,3.75000,0.36300,0.85000,2.29000,87,204,38,1.00000,0.00000,0.00000,0.00000,0.00000
9,52,468,5.77800,0.28600,0.65200,1.84000,134,305,73,1.00000,0.00000,0.00000,0.00000,0.00000
10,29,290,2.90000,0.29000,0.80300,1.83000,84,233,46,1.00000,0.00000,0.00000,0.00000,0.00000
8,9,72,1.12500,0.36100,0.79200,2.17000,26,57,12,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.39600,0.99000,1.90000,38,95,20,1.00000,0.00000,0.00000,0.00000,0.00000
10,22,220,2.20000,0.30900,0.58200,2.34000,68,128,29,1.00000,0.00000,0.00000,0.00000,0.00000
9,89,801,9.88900,0.30000,0.55900,2.18000,240,448,110,1.00000,0.00000,0.00000,0.00000,0.00000
10,26,260,2.60000,0.35000,0.81900,2.33000,91,213,39,1.00000,0.00000,0.00000,0.00000,0.00000
9,18,162,2.00000,0.32700,0.91400,1.89000,53,148,28,1.00000,0.00000,0.00000,0.00000,0.00000
10,58,580,5.80000,0.30000,0.84000,2.17000,174,487,80,1.00000,0.00000,0.00000,0.00000,0.00000
8,18,144,2.25000,0.38900,0.93100,2.24000,56,134,25,1.00000,0.00000,0.00000,0.00000,0.00000
8,61,488,7.62500,0.34200,0.87500,1.94000,167,427,86,1.00000,0.00000,0.00000,0.00000,0.00000
8,19,152,2.37500,0.42800,0.96100,1.76000,65,146,37,1.00000,0.00000,0.00000,0.00000,0.00000
8,34,272,4.25000,0.37900,0.97100,1.84000,103,264,56,1.00000,0.00000,0.00000,0.00000,0.00000
10,27,270,2.70000,0.36700,0.83000,1.87000,99,224,53,1.00000,0.00000,0.00000,0.00000,0.00000
10,38,380,3.80000,0.30800,0.63200,2.13000,117,240,55,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.47900,1.00000,2.19000,46,96,21,1.00000,0.00000,0.00000,0.00000,0.00000
8,20,160,2.50000,0.41300,0.98100,2.06000,66,157,32,1.00000,0.00000,0.00000,0.00000,0.00000
8,16,128,2.00000,0.42200,0.99200,1.86000,54,127,29,1.00000,0.00000,0.00000,0.00000,0.00000
8,10,80,1.25000,0.32500,0.91300,1.53000,26,73,17,1.00000,0.00000,0.00000,0.00000,0.00000
8,22,176,2.75000,0.39800,0.81800,2.06000,70,144,34,1.00000,0.00000,0.00000,0.00000,0.00000
8,31,248,3.87500,0.37500,0.72200,2.02000,93,179,46,1.00000,0.00000,0.00000,0.00000,0.00000
10,34,340,3.40000,0.30300,0.81500,1.84000,103,277,56,1.00000,0.00000,0.00000,0.00000,0.00000
9,32,288,3.55600,0.33000,0.88900,1.79000,95,256,53,1.00000,0.00000,0.00000,0.00000,0.00000
8,25,200,3.12500,0.41500,1.00000,1.89000,83,200,44,1.00000,0.00000,0.00000,0.00000,0.00000
8,23,184,2.87500,0.46200,1.00000,1.89000,85,184,45,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.41700,0.92700,1.74000,40,89,23,1.00000,0.00000,0.00000,0.00000,0.00000
10,26,260,2.60000,0.35400,0.76900,2.09000,92,200,44,1.00000,0.00000,0.00000,0.00000,0.00000
8,40,320,5.00000,0.36300,0.80600,1.68000,116,258,69,1.00000,0.00000,0.00000,0.00000,0.00000
8,70,560,8.75000,0.27900,0.72700,1.68000,156,407,93,1.00000,0.00000,0.00000,0.00000,0.00000
10,262,2620,26.20000,0.28100,0.69100,1.89000,736,1811,390,1.00000,0.00000,0.00000,0.00000,0.00000
8,23,184,2.87500,0.37500,0.88000,2.09000,69,162,33,1.00000,0.00000,0.00000,0.00000,0.00000
8,39,312,4.87500,0.36900,0.99000,2.05000,115,309,56,1.00000,0.00000,0.00000,0.00000,0.00000
8,9,72,1.12500,0.43100,1.00000,2.38000,31,72,13,1.00000,0.00000,0.00000,0.00000,0.00000
8,10,80,1.25000,0.36300,0.91300,3.22000,29,73,9,1.00000,0.00000,0.00000,0.00000,0.00000
10,40,400,4.00000,0.29500,0.68000,1.90000,118,272,62,1.00000,0.00000,0.00000,0.00000,0.00000
7,14,98,2.00000,0.50000,1.00000,2.72000,49,98,18,1.00000,0.00000,0.00000,0.00000,0.00000
9,30,270,3.33300,0.30400,0.71100,1.86000,82,192,44,1.00000,0.00000,0.00000,0.00000,0.00000
7,25,175,3.57100,0.43400,1.00000,1.81000,76,175,42,1.00000,0.00000,0.00000,0.00000,0.00000
5,26,130,5.20000,0.52300,0.98500,1.89000,68,128,36,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.42700,0.90600,2.16000,41,87,19,1.00000,0.00000,0.00000,0.00000,0.00000
10,53,530,5.30000,0.29400,0.90800,1.75000,156,481,89,1.00000,0.00000,0.00000,0.00000,0.00000
10,99,990,9.90000,0.26400,0.77400,1.92000,261,766,136,1.00000,0.00000,0.00000,0.00000,0.00000
10,31,310,3.10000,0.33900,0.71300,2.14000,105,221,49,1.00000,0.00000,0.00000,0.00000,0.00000
10,9,90,0.90000,0.30000,0.77800,2.25000,27,70,12,1.00000,0.00000,0.00000,0.00000,0.00000
10,54,540,5.40000,0.30600,0.68900,1.94000,165,372,85,1.00000,0.00000,0.00000,0.00000,0.00000
8,15,120,1.87500,0.41700,0.92500,2.17000,50,111,23,1.00000,0.00000,0.00000,0.00000,0.00000
8,35,280,4.37500,0.39300,0.91800,1.96000,110,257,56,1.00000,0.00000,0.00000,0.00000,0.00000
10,34,340,3.40000,0.27900,0.80000,1.86000,95,272,51,1.00000,0.00000,0.00000,0.00000,0.00000
8,16,128,2.00000,0.34400,0.89800,1.91000,44,115,23,1.00000,0.00000,0.00000,0.00000,0.00000
7,12,84,1.71400,0.39300,0.69000,2.36000,33,58,14,0.99600,0.00400,0.00000,0.00000,0.00000
8,24,192,3.00000,0.43800,0.83900,1.95000,84,161,43,1.00000,0.00000,0.00000,0.00000,0.00000
8,17,136,2.12500,0.38200,0.86000,2.48000,52,117,21,1.00000,0.00000,0.00000,0.00000,0.00000
8,19,152,2.37500,0.38800,0.80900,1.97000,59,123,30,1.00000,0.00000,0.00000,0.00000,0.00000
8,24,192,3.00000,0.32300,0.68800,2.21000,62,132,28,1.00000,0.00000,0.00000,0.00000,0.00000
10,31,310,3.10000,0.32900,0.95200,2.08000,102,295,49,1.00000,0.00000,0.00000,0.00000,0.00000
8,80,640,10.00000,0.34700,0.93300,1.75000,222,597,127,1.00000,0.00000,0.00000,0.00000,0.00000
9,15,135,1.66700,0.24400,0.83000,1.57000,33,112,21,1.00000,0.00000,0.00000,0.00000,0.00000
11,74,814,6.72700,0.24700,0.69500,1.97000,201,566,102,1.00000,0.00000,0.00000,0.00000,0.00000
10,39,390,3.90000,0.30800,0.72100,1.69000,120,281,71,1.00000,0.00000,0.00000,0.00000,0.00000
10,73,730,7.30000,0.27300,0.79000,1.84000,199,577,108,1.00000,0.00000,0.00000,0.00000,0.00000
8,33,264,4.12500,0.35600,0.70500,2.00000,94,186,47,1.00000,0.00000,0.00000,0.00000,0.00000
5,8,40,1.60000,0.67500,0.97500,3.00000,27,39,9,0.99800,0.00000,0.00200,0.00000,0.00000
6,4,24,0.66700,0.58300,0.79200,3.50000,14,19,4,0.99800,0.00000,0.00000,0.00000,0.00200
10,251,2510,25.10000,0.28100,0.70800,1.77000,705,1776,398,1.00000,0.00000,0.00000,0.00000,0.00000
10,52,520,5.20000,0.29800,0.75200,2.09000,155,391,74,1.00000,0.00000,0.00000,0.00000,0.00000
8,25,200,3.12500,0.31000,0.67000,1.63000,62,134,38,1.00000,0.00000,0.00000,0.00000,0.00000
8,9,72,1.12500,0.37500,0.98600,2.08000,27,71,13,1.00000,0.00000,0.00000,0.00000,0.00000
8,35,280,4.37500,0.39600,0.98600,1.88000,111,276,59,1.00000,0.00000,0.00000,0.00000,0.00000
8,17,136,2.12500,0.41900,0.95600,2.11000,57,130,27,1.00000,0.00000,0.00000,0.00000,0.00000
7,18,126,2.57100,0.35700,0.86500,2.14000,45,109,21,1.00000,0.00000,0.00000,0.00000,0.00000
7,38,266,5.42900,0.35300,0.90200,2.04000,94,240,46,1.00000,0.00000,0.00000,0.00000,0.00000
6,4,24,0.66700,0.54200,1.00000,1.86000,13,24,7,0.99800,0.00000,0.00000,0.00000,0.00200
7,21,147,3.00000,0.31300,0.66700,2.09000,46,98,22,1.00000,0.00000,0.00000,0.00000,0.00000
10,242,2420,24.20000,0.26000,0.57900,2.08000,630,1401,303,1.00000,0.00000,0.00000,0.00000,0.00000
10,63,630,6.30000,0.29800,0.79500,1.72000,188,501,109,1.00000,0.00000,0.00000,0.00000,0.00000
9,29,261,3.22200,0.31800,0.89300,1.73000,83,233,48,1.00000,0.00000,0.00000,0.00000,0.00000
8,5,40,0.62500,0.42500,1.00000,1.55000,17,40,11,0.99400,0.00000,0.00000,0.00200,0.00400
8,25,200,3.12500,0.33500,0.77000,1.68000,67,154,40,1.00000,0.00000,0.00000,0.00000,0.00000
8,9,72,1.12500,0.38900,0.70800,2.33000,28,51,12,1.00000,0.00000,0.00000,0.00000,0.00000
9,56,504,6.22200,0.34300,0.70600,1.97000,173,356,88,1.00000,0.00000,0.00000,0.00000,0.00000
7,14,98,2.00000,0.28600,1.00000,1.87000,28,98,15,1.00000,0.00000,0.00000,0.00000,0.00000
6,7,42,1.16700,0.47600,0.97600,2.22000,20,41,9,1.00000,0.00000,0.00000,0.00000,0.00000
6,23,138,3.83300,0.37700,0.86200,2.36000,52,119,22,1.00000,0.00000,0.00000,0.00000,0.00000
10,261,2610,26.10000,0.26900,0.71300,1.81000,701,1860,388,1.00000,0.00000,0.00000,0.00000,0.00000
11,262,2882,23.81800,0.24200,0.61800,1.91000,697,1781,364,1.00000,0.00000,0.00000,0.00000,0.00000
11,261,2871,23.72700,0.24600,0.63800,1.93000,707,1833,366,1.00000,0.00000,0.00000,0.00000,0.00000
8,7,56,0.87500,0.42900,1.00000,2.67000,24,56,9,1.00000,0.00000,0.00000,0.00000,0.00000
8,14,112,1.75000,0.33900,0.88400,1.73000,38,99,22,1.00000,0.00000,0.00000,0.00000,0.00000
10,52,520,5.20000,0.29400,0.67500,2.13000,153,351,72,1.00000,0.00000,0.00000,0.00000,0.00000
8,17,136,2.12500,0.44100,0.97800,1.67000,60,133,36,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.45800,0.86500,2.10000,44,83,21,1.00000,0.00000,0.00000,0.00000,0.00000
8,23,184,2.87500,0.35300,0.82600,1.91000,65,152,34,1.00000,0.00000,0.00000,0.00000,0.00000
10,31,310,3.10000,0.28400,0.83500,1.69000,88,259,52,1.00000,0.00000,0.00000,0.00000,0.00000
8,13,104,1.62500,0.45200,0.97100,1.96000,47,101,24,1.00000,0.00000,0.00000,0.00000,0.00000
8,4,32,0.50000,0.59400,1.00000,2.71000,19,32,7,0.98200,0.00400,0.00000,0.00400,0.01000
8,13,104,1.62500,0.42300,0.92300,1.76000,44,96,25,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.52100,0.95800,2.50000,50,92,20,0.99600,0.00400,0.00000,0.00000,0.00000
10,41,410,4.10000,0.32400,0.81000,1.87000,133,332,71,1.00000,0.00000,0.00000,0.00000,0.00000
9,9,81,1.00000,0.29600,0.90100,1.60000,24,73,15,1.00000,0.00000,0.00000,0.00000,0.00000
8,22,176,2.75000,0.37500,0.90900,1.78000,66,160,37,1.00000,0.00000,0.00000,0.00000,0.00000
10,120,1200,12.00000,0.27900,0.76500,1.70000,335,918,197,1.00000,0.00000,0.00000,0.00000,0.00000
9,64,576,7.11100,0.17700,0.47900,2.32000,102,276,44,0.99800,0.00000,0.00000,0.00000,0.00200
7,53,371,7.57100,0.34200,0.58000,2.40000,127,215,53,1.00000,0.00000,0.00000,0.00000,0.00000
7,13,91,1.85700,0.42900,0.94500,2.05000,39,86,19,1.00000,0.00000,0.00000,0.00000,0.00000
7,18,126,2.57100,0.39700,0.98400,1.79000,50,124,28,1.00000,0.00000,0.00000,0.00000,0.00000
7,19,133,2.71400,0.45100,0.97000,2.73000,60,129,22,1.00000,0.00000,0.00000,0.00000,0.00000
7,4,28,0.57100,0.53600,1.00000,5.00000,15,28,3,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.40700,0.92900,1.97000,57,130,29,1.00000,0.00000,0.00000,0.00000,0.00000
9,29,261,3.22200,0.30700,0.64800,1.95000,80,169,41,1.00000,0.00000,0.00000,0.00000,0.00000
9,46,414,5.11100,0.31600,0.85700,1.72000,131,355,76,1.00000,0.00000,0.00000,0.00000,0.00000
8,13,104,1.62500,0.36500,0.93300,1.65000,38,97,23,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.38500,0.69800,2.47000,37,67,15,0.99800,0.00200,0.00000,0.00000,0.00000
8,50,400,6.25000,0.36000,0.72800,1.97000,144,291,73,1.00000,0.00000,0.00000,0.00000,0.00000
7,9,63,1.28600,0.36500,0.69800,1.64000,23,44,14,1.00000,0.00000,0.00000,0.00000,0.00000
10,27,270,2.70000,0.30000,0.64400,1.98000,81,174,41,1.00000,0.00000,0.00000,0.00000,0.00000
7,41,287,5.85700,0.42200,1.00000,1.73000,121,287,70,1.00000,0.00000,0.00000,0.00000,0.00000
9,18,162,2.00000,0.32700,0.76500,1.83000,53,124,29,1.00000,0.00000,0.00000,0.00000,0.00000
5,7,35,1.40000,0.68600,1.00000,3.00000,24,35,8,0.99800,0.00200,0.00000,0.00000,0.00000
5,14,70,2.80000,0.54300,0.92900,2.00000,38,65,19,1.00000,0.00000,0.00000,0.00000,0.00000
5,27,135,5.40000,0.54800,1.00000,2.18000,74,135,34,1.00000,0.00000,0.00000,0.00000,0.00000
5,7,35,1.40000,0.60000,1.00000,2.33000,21,35,9,1.00000,0.00000,0.00000,0.00000,0.00000
5,15,75,3.00000,0.54700,0.94700,2.05000,41,71,20,0.99800,0.00200,0.00000,0.00000,0.00000
8,32,256,4.00000,0.37500,0.98000,2.09000,96,251,46,1.00000,0.00000,0.00000,0.00000,0.00000
8,26,208,3.25000,0.37000,0.82200,1.75000,77,171,44,1.00000,0.00000,0.00000,0.00000,0.00000
8,25,200,3.12500,0.38000,0.79500,1.81000,76,159,42,1.00000,0.00000,0.00000,0.00000,0.00000
8,52,416,6.50000,0.38000,0.88000,1.88000,158,366,84,1.00000,0.00000,0.00000,0.00000,0.00000
8,24,192,3.00000,0.37500,0.96400,1.80000,72,185,40,1.00000,0.00000,0.00000,0.00000,0.00000
8,22,176,2.75000,0.42600,1.00000,2.42000,75,176,31,1.00000,0.00000,0.00000,0.00000,0.00000
10,119,1190,11.90000,0.27500,0.66500,1.84000,327,791,178,1.00000,0.00000,0.00000,0.00000,0.00000
10,34,340,3.40000,0.30300,0.80000,1.81000,103,272,57,1.00000,0.00000,0.00000,0.00000,0.00000
8,63,504,7.87500,0.33300,0.73400,1.58000,168,370,106,1.00000,0.00000,0.00000,0.00000,0.00000
6,8,48,1.33300,0.50000,1.00000,2.18000,24,48,11,1.00000,0.00000,0.00000,0.00000,0.00000
6,7,42,1.16700,0.50000,1.00000,1.75000,21,42,12,1.00000,0.00000,0.00000,0.00000,0.00000
8,15,120,1.87500,0.45800,0.95000,2.20000,55,114,25,1.00000,0.00000,0.00000,0.00000,0.00000
10,157,1570,15.70000,0.23300,0.56500,1.65000,366,887,222,1.00000,0.00000,0.00000,0.00000,0.00000
10,171,1710,17.10000,0.12600,0.45200,1.78000,215,773,121,0.99400,0.00000,0.00000,0.00000,0.00600
5,16,80,3.20000,0.56300,0.92500,2.65000,45,74,17,1.00000,0.00000,0.00000,0.00000,0.00000
8,108,864,13.50000,0.34800,0.86800,1.65000,301,750,182,1.00000,0.00000,0.00000,0.00000,0.00000
10,44,440,4.40000,0.35000,0.95700,1.90000,154,421,81,1.00000,0.00000,0.00000,0.00000,0.00000
8,26,208,3.25000,0.24000,0.56300,2.50000,50,117,20,0.99200,0.00800,0.00000,0.00000,0.00000
10,52,520,5.20000,0.26900,0.85000,2.00000,140,442,70,1.00000,0.00000,0.00000,0.00000,0.00000
8,43,344,5.37500,0.34000,0.89200,1.83000,117,307,64,1.00000,0.00000,0.00000,0.00000,0.00000
8,5,40,0.62500,0.47500,1.00000,2.38000,19,40,8,1.00000,0.00000,0.00000,0.00000,0.00000
8,6,48,0.75000,0.41700,0.91700,2.22000,20,44,9,1.00000,0.00000,0.00000,0.00000,0.00000
8,9,72,1.12500,0.38900,0.79200,2.00000,28,57,14,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.39600,0.84400,2.11000,38,81,18,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.42900,1.00000,1.94000,60,140,31,1.00000,0.00000,0.00000,0.00000,0.00000
7,16,112,2.28600,0.43800,0.85700,2.04000,49,96,24,1.00000,0.00000,0.00000,0.00000,0.00000
10,36,360,3.60000,0.26400,0.71100,1.86000,95,256,51,1.00000,0.00000,0.00000,0.00000,0.00000
9,56,504,6.22200,0.32700,0.68800,1.94000,165,347,85,1.00000,0.00000,0.00000,0.00000,0.00000
6,7,42,1.16700,0.45200,0.83300,2.11000,19,35,9,1.00000,0.00000,0.00000,0.00000,0.00000
11,97,1067,8.81800,0.26600,0.63500,2.04000,284,678,139,1.00000,0.00000,0.00000,0.00000,0.00000
10,9,90,0.90000,0.34400,0.85600,1.72000,31,77,18,1.00000,0.00000,0.00000,0.00000,0.00000
10,37,370,3.70000,0.33000,0.89700,2.00000,122,332,61,1.00000,0.00000,0.00000,0.00000,0.00000
10,14,140,1.40000,0.31400,0.90000,1.91000,44,126,23,1.00000,0.00000,0.00000,0.00000,0.00000
10,40,400,4.00000,0.29500,0.68300,2.07000,118,273,57,1.00000,0.00000,0.00000,0.00000,0.00000
10,41,410,4.10000,0.26600,0.53900,1.98000,109,221,55,1.00000,0.00000,0.00000,0.00000,0.00000
10,212,2120,21.20000,0.24000,0.61000,1.85000,508,1293,274,1.00000,0.00000,0.00000,0.00000,0.00000
10,45,450,4.50000,0.28200,0.71800,1.84000,127,323,69,1.00000,0.00000,0.00000,0.00000,0.00000
8,18,144,2.25000,0.40300,1.00000,1.61000,58,144,36,1.00000,0.00000,0.00000,0.00000,0.00000
7,45,315,6.42900,0.38100,0.77100,2.22000,120,243,54,1.00000,0.00000,0.00000,0.00000,0.00000
6,16,96,2.66700,0.49000,0.84400,1.96000,47,81,24,1.00000,0.00000,0.00000,0.00000,0.00000
9,40,360,4.44400,0.27500,0.87500,1.60000,99,315,62,1.00000,0.00000,0.00000,0.00000,0.00000
8,16,128,2.00000,0.40600,0.93000,1.68000,52,119,31,0.99800,0.00200,0.00000,0.00000,0.00000
8,21,168,2.62500,0.41700,0.95800,1.94000,70,161,36,1.00000,0.00000,0.00000,0.00000,0.00000
8,7,56,0.87500,0.35700,0.96400,1.82000,20,54,11,1.00000,0.00000,0.00000,0.00000,0.00000
8,4,32,0.50000,0.40600,0.78100,2.17000,13,25,6,0.99200,0.00000,0.00000,0.00000,0.00800
8,32,256,4.00000,0.38700,0.89500,1.62000,99,229,61,1.00000,0.00000,0.00000,0.00000,0.00000
10,23,230,2.30000,0.34300,0.79100,1.88000,79,182,42,1.00000,0.00000,0.00000,0.00000,0.00000
7,9,63,1.28600,0.39700,0.84100,2.78000,25,53,9,1.00000,0.00000,0.00000,0.00000,0.00000
9,33,297,3.66700,0.36000,0.81800,2.02000,107,243,53,1.00000,0.00000,0.00000,0.00000,0.00000
11,262,2882,23.81800,0.25100,0.67700,1.85000,722,1951,391,1.00000,0.00000,0.00000,0.00000,0.00000
11,132,1452,12.00000,0.18900,0.44000,2.04000,274,639,134,1.00000,0.00000,0.00000,0.00000,0.00000
8,168,1344,21.00000,0.32000,0.90900,1.76000,430,1222,245,1.00000,0.00000,0.00000,0.00000,0.00000
8,9,72,1.12500,0.27800,0.50000,2.86000,20,36,7,0.96600,0.00200,0.00000,0.00000,0.03200
8,31,248,3.87500,0.34700,0.73400,1.79000,86,182,48,1.00000,0.00000,0.00000,0.00000,0.00000
7,72,504,10.28600,0.40500,0.84500,1.85000,204,426,110,1.00000,0.00000,0.00000,0.00000,0.00000
8,14,112,1.75000,0.42000,0.78600,1.88000,47,88,25,1.00000,0.00000,0.00000,0.00000,0.00000
9,39,351,4.33300,0.30800,0.70900,1.69000,108,249,64,1.00000,0.00000,0.00000,0.00000,0.00000
10,23,230,2.30000,0.37000,0.83000,2.30000,85,191,37,1.00000,0.00000,0.00000,0.00000,0.00000
7,14,98,2.00000,0.40800,0.93900,2.50000,40,92,16,1.00000,0.00000,0.00000,0.00000,0.00000
7,9,63,1.28600,0.42900,0.66700,3.00000,27,42,9,1.00000,0.00000,0.00000,0.00000,0.00000
8,33,264,4.12500,0.37500,0.83000,1.90000,99,219,52,1.00000,0.00000,0.00000,0.00000,0.00000
7,18,126,2.57100,0.41300,0.95200,1.86000,52,120,28,1.00000,0.00000,0.00000,0.00000,0.00000
7,3,21,0.42900,0.57100,1.00000,3.00000,12,21,4,0.99600,0.00000,0.00000,0.00000,0.00400
8,28,224,3.50000,0.39700,0.99600,2.07000,89,223,43,1.00000,0.00000,0.00000,0.00000,0.00000
8,16,128,2.00000,0.36700,0.96900,1.88000,47,124,25,1.00000,0.00000,0.00000,0.00000,0.00000
8,6,48,0.75000,0.31300,0.79200,3.00000,15,38,5,0.99800,0.00000,0.00000,0.00000,0.00200
10,39,390,3.90000,0.31000,0.77900,1.95000,121,304,62,1.00000,0.00000,0.00000,0.00000,0.00000
10,22,220,2.20000,0.33200,0.71400,2.15000,73,157,34,1.00000,0.00000,0.00000,0.00000,0.00000
11,262,2882,23.81800,0.23800,0.57000,1.84000,685,1643,373,1.00000,0.00000,0.00000,0.00000,0.00000
8,29,232,3.62500,0.34100,0.78000,1.93000,79,181,41,1.00000,0.00000,0.00000,0.00000,0.00000
7,6,42,0.85700,0.54800,0.95200,2.56000,23,40,9,1.00000,0.00000,0.00000,0.00000,0.00000
7,31,217,4.42900,0.46100,0.92200,2.13000,100,200,47,1.00000,0.00000,0.00000,0.00000,0.00000
5,15,75,3.00000,0.56000,0.92000,2.21000,42,69,19,1.00000,0.00000,0.00000,0.00000,0.00000
10,261,2610,26.10000,0.26400,0.67900,1.77000,689,1771,390,1.00000,0.00000,0.00000,0.00000,0.00000
10,100,1000,10.00000,0.26700,0.72400,1.82000,267,724,147,1.00000,0.00000,0.00000,0.00000,0.00000
10,93,930,9.30000,0.26800,0.78400,1.78000,249,729,140,1.00000,0.00000,0.00000,0.00000,0.00000
10,59,590,5.90000,0.25100,0.76300,1.70000,148,450,87,1.00000,0.00000,0.00000,0.00000,0.00000
8,25,200,3.12500,0.30000,0.59000,2.22000,60,118,27,1.00000,0.00000,0.00000,0.00000,0.00000
10,43,430,4.30000,0.25600,0.70700,1.80000,110,304,61,1.00000,0.00000,0.00000,0.00000,0.00000
9,10,90,1.11100,0.38900,0.88900,1.94000,35,80,18,1.00000,0.00000,0.00000,0.00000,0.00000
8,3,24,0.37500,0.50000,1.00000,3.00000,12,24,4,0.97200,0.00060,0.00000,0.00340,0.02400
8,36,288,4.50000,0.32300,0.78100,1.86000,93,225,50,1.00000,0.00000,0.00000,0.00000,0.00000
8,18,144,2.25000,0.17400,0.45800,2.50000,25,66,10,0.95200,0.00200,0.00000,0.01800,0.02800
8,7,56,0.87500,0.33900,0.96400,1.36000,19,54,14,1.00000,0.00000,0.00000,0.00000,0.00000
8,14,112,1.75000,0.40200,1.00000,1.55000,45,112,29,1.00000,0.00000,0.00000,0.00000,0.00000
8,46,368,5.75000,0.35600,0.95700,1.79000,131,352,73,1.00000,0.00000,0.00000,0.00000,0.00000
7,22,154,3.14300,0.39600,1.00000,1.85000,61,154,33,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.46400,0.98600,2.32000,65,138,28,1.00000,0.00000,0.00000,0.00000,0.00000
8,48,384,6.00000,0.35400,0.86500,1.89000,136,332,72,1.00000,0.00000,0.00000,0.00000,0.00000
7,9,63,1.28600,0.46000,0.88900,2.42000,29,56,12,1.00000,0.00000,0.00000,0.00000,0.00000
7,35,245,5.00000,0.40400,0.93900,1.90000,99,230,52,1.00000,0.00000,0.00000,0.00000,0.00000
7,8,56,1.14300,0.41100,0.71400,2.30000,23,40,10,1.00000,0.00000,0.00000,0.00000,0.00000
7,11,77,1.57100,0.45500,0.97400,1.75000,35,75,20,1.00000,0.00000,0.00000,0.00000,0.00000
7,25,175,3.57100,0.34900,0.73700,2.26000,61,129,27,1.00000,0.00000,0.00000,0.00000,0.00000
8,119,952,14.87500,0.33700,0.92000,1.70000,321,876,189,1.00000,0.00000,0.00000,0.00000,0.00000
8,39,312,4.87500,0.30400,0.75600,1.38000,95,236,69,1.00000,0.00000,0.00000,0.00000,0.00000
7,20,140,2.85700,0.33600,0.70700,2.24000,47,99,21,1.00000,0.00000,0.00000,0.00000,0.00000
7,4,28,0.57100,0.39300,1.00000,2.20000,11,28,5,0.95400,0.00000,0.00000,0.00000,0.04600
7,6,42,0.85700,0.35700,1.00000,1.67000,15,42,9,1.00000,0.00000,0.00000,0.00000,0.00000
10,35,350,3.50000,0.09100,0.15700,2.67000,32,55,12,0.82200,0.04600,0.00000,0.00800,0.12400
7,49,343,7.00000,0.31800,0.61200,1.91000,109,210,57,1.00000,0.00000,0.00000,0.00000,0.00000
7,3,21,0.42900,0.57100,1.00000,4.00000,12,21,3,0.99600,0.00000,0.00000,0.00000,0.00400
7,23,161,3.28600,0.34800,1.00000,1.37000,56,161,41,1.00000,0.00000,0.00000,0.00000,0.00000
5,23,115,4.60000,0.45200,0.91300,1.79000,52,105,29,1.00000,0.00000,0.00000,0.00000,0.00000
8,23,184,2.87500,0.32100,0.89700,1.51000,59,165,39,1.00000,0.00000,0.00000,0.00000,0.00000
10,116,1160,11.60000,0.24600,0.75900,1.60000,285,881,178,1.00000,0.00000,0.00000,0.00000,0.00000
8,40,320,5.00000,0.34700,0.91300,1.63000,111,292,68,1.00000,0.00000,0.00000,0.00000,0.00000
10,48,480,4.80000,0.30000,0.55600,2.15000,144,267,67,1.00000,0.00000,0.00000,0.00000,0.00000
8,12,96,1.50000,0.42700,0.75000,2.05000,41,72,20,1.00000,0.00000,0.00000,0.00000,0.00000
8,18,144,2.25000,0.35400,0.75700,1.65000,51,109,31,1.00000,0.00000,0.00000,0.00000,0.00000
8,16,128,2.00000,0.38300,0.78100,1.69000,49,100,29,1.00000,0.00000,0.00000,0.00000,0.00000
8,33,264,4.12500,0.37100,0.67800,1.88000,98,179,52,1.00000,0.00000,0.00000,0.00000,0.00000
8,53,424,6.62500,0.38000,0.91500,1.87000,161,388,86,1.00000,0.00000,0.00000,0.00000,0.00000
