A1,A2,A3,A4,A5,A6,A7,A8,A9,L1,L2,L3,L4,L5,L6,L7
-0.51515,-0.02567,0.03125,0.01403,-0.23718,0.02531,0.09804,0.25522,0.15113,1,2,2,2,2,2,2
-0.45455,-0.02607,-0.09375,0.01403,-0.22436,0.02560,-0.04575,0.21027,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01429,-0.30769,0.02620,0.16340,0.29053,0.17042,1,2,2,2,2,2,2
-0.57576,-0.02587,-0.01562,0.01609,-0.25000,0.02560,0.09804,0.25201,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,0.15625,0.01403,-0.25000,0.02435,0.15033,0.29053,0.17685,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.01562,0.01403,-0.32051,0.02523,0.24183,0.32905,0.18971,1,2,2,2,2,2,2
-0.63636,-0.02546,-0.14062,0.01403,-0.25641,0.02546,0.01961,0.23596,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.06250,0.01583,-0.28846,0.02575,0.18954,0.28411,0.15756,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.12500,0.01403,-0.35897,0.02427,-0.08497,0.34189,0.27974,2,2,2,1,2,2,2
-0.57576,-0.02546,-0.09375,0.01403,-0.25000,0.02560,0.01961,0.23596,0.15113,1,2,2,2,2,2,2
-0.51515,-0.02567,-0.01562,0.01403,-0.23077,0.02575,0.05882,0.23596,0.14469,1,2,2,2,2,2,2
-0.69697,-0.02607,-0.09375,0.01403,-0.26282,0.02560,0.11111,0.25201,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.09375,0.01403,-0.40385,0.02338,0.17647,0.39647,0.27331,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.35897,0.02353,0.18954,0.34831,0.22186,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.33333,0.02435,0.15033,0.31300,0.19614,1,2,2,2,2,2,2
-0.61616,-0.02627,-0.12500,0.01403,-0.25000,0.02560,0.03268,0.23274,0.14469,1,2,2,2,2,2,2
-0.11111,-0.02486,-0.15625,0.01429,-0.53205,0.02427,-0.32026,0.51525,0.51125,2,2,2,2,1,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.33974,0.02442,0.16340,0.32263,0.20257,1,2,2,2,2,2,2
-0.61616,-0.02567,-0.06250,0.01557,-0.25000,0.02635,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.12500,0.01403,-0.23718,0.02716,0.11111,0.27448,0.16399,2,2,2,1,2,2,2
-0.63636,-0.02567,0.03125,0.01377,-0.25641,0.02560,0.18954,0.27127,0.14469,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.03125,0.01403,-0.26282,0.02464,0.13725,0.26485,0.15113,1,2,2,2,2,2,2
0.05051,-0.02567,-0.03125,0.01403,-0.52564,0.02560,-0.32026,0.53130,0.53055,2,2,2,2,1,2,2
-0.61616,-0.02587,-0.15625,0.01377,-0.25000,0.02560,0.00654,0.22311,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.14062,0.01403,-0.37179,0.02523,0.37255,0.40931,0.24116,1,2,2,2,2,2,2
-0.45455,-0.02466,0.09375,0.01403,-0.22436,0.02560,0.11111,0.25201,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02648,-0.15625,0.01403,-0.28205,0.02560,0.12418,0.25843,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.07812,0.01403,-0.26282,0.02575,0.13725,0.25843,0.14469,1,2,2,2,2,2,2
-0.65657,-0.02567,-0.14062,0.01223,-0.25641,0.02560,0.03268,0.23596,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.32051,0.02686,0.15033,0.30658,0.18971,1,2,2,2,2,2,2
-0.59596,-0.20918,0.01562,0.01377,-0.25000,0.02560,0.13725,0.25843,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.09375,0.01223,-0.35897,0.02560,0.17647,0.34510,0.22186,1,2,2,2,2,2,2
-0.77778,-0.02567,0.17188,0.01403,-0.27564,0.02605,0.38562,0.31621,0.14469,1,2,2,2,2,2,2
-0.53535,-0.02526,-0.12500,0.01480,-0.23718,0.02560,-0.01961,0.22311,0.15113,1,2,2,2,2,2,2
-0.69697,-0.02607,-0.03125,0.01403,-0.26282,0.02560,0.17647,0.26806,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02607,0.01562,0.01403,-0.26282,0.02686,0.22876,0.27769,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.15625,0.01454,-0.28205,0.02405,0.15033,0.32263,0.20900,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.14062,0.01506,-0.33333,0.02472,0.13725,0.30979,0.19614,1,2,2,2,2,2,2
-0.79798,-0.02567,0.12500,0.01403,-0.36538,0.02449,0.35948,0.39968,0.23473,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.10938,0.01352,-0.39744,0.02560,-0.08497,0.38363,0.32476,2,2,2,1,2,2,2
-0.43434,-0.02567,0.12500,0.01403,-0.25000,0.02338,0.12418,0.28411,0.17042,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.07812,0.01429,-0.34615,0.02612,0.18954,0.34189,0.21543,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.06250,0.01403,-0.28205,0.02538,0.18954,0.27448,0.15113,1,2,2,2,2,2,2
-0.71717,-0.02668,0.35938,0.01454,-0.26282,0.02560,0.50327,0.34831,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02546,-0.07812,0.01403,-0.27564,0.02560,0.13725,0.26485,0.15113,1,2,2,2,2,2,2
-0.67677,-0.02587,0.01562,0.01403,-0.26282,0.02472,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
-0.63636,-0.02567,-0.03125,0.01403,-0.25641,0.02442,0.12418,0.25843,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,-0.03125,0.01326,-0.22436,0.02560,-0.00654,0.22632,0.15113,1,2,2,2,2,2,2
-0.63636,-0.02486,-0.10938,0.01403,-0.25641,0.02560,0.05882,0.24238,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,0.29688,0.01583,-0.32051,0.02560,0.50327,0.39326,0.18971,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.12500,0.01403,-0.26282,0.02472,0.07190,0.24559,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.07812,0.01403,-0.33333,0.02516,-0.05882,0.32263,0.26045,2,2,2,1,2,2,2
-0.51515,-0.02567,-0.01562,0.01403,-0.23077,0.02612,0.05882,0.23917,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02567,0.01562,0.01403,-0.26282,0.02716,0.21569,0.27448,0.14469,1,2,2,2,2,2,2
-0.55556,-0.02567,0.04688,0.01403,-0.25000,0.02479,0.15033,0.26806,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02546,0.18750,0.01454,-0.30128,0.02560,0.41176,0.34510,0.16399,1,2,2,2,2,2,2
-0.61616,-0.02567,0.03125,0.01403,-0.25000,0.02664,0.16340,0.26485,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02546,0.04688,0.01403,-0.25641,0.03079,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.10938,0.01506,-0.32051,0.02553,-0.08497,0.30979,0.24759,2,2,2,1,2,2,2
-0.51515,-0.02526,-0.03125,0.01377,-0.23718,0.02553,0.04575,0.23917,0.15113,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.01562,0.01403,-0.26282,0.02635,0.20261,0.27127,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02627,0.03125,0.01403,-0.25000,0.02657,0.17647,0.26485,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02627,-0.12500,0.01403,-0.30769,0.02560,0.15033,0.28732,0.17042,1,2,2,2,2,2,2
-0.47475,-0.02546,-0.09375,0.01403,-0.23077,0.02457,-0.03268,0.21990,0.15113,1,2,2,2,2,2,2
-0.61616,-0.02466,-0.09375,0.01403,-0.25000,0.02686,0.05882,0.23596,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02668,-0.03125,0.01403,-0.22436,0.02560,-0.00654,0.22311,0.14469,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.12500,0.01403,-0.33333,0.02546,-0.08497,0.31621,0.26045,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.39744,0.02538,0.16340,0.38363,0.26045,1,2,2,2,2,2,2
-0.67677,-0.02627,-0.15625,0.01403,-0.25641,0.02627,0.04575,0.23274,0.14469,1,2,2,2,2,2,2
-0.69697,-0.02567,-0.09375,0.01532,-0.26282,0.02560,0.11111,0.25201,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.46795,0.02620,0.16340,0.45746,0.33762,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.41026,0.02635,0.17647,0.39968,0.27974,1,2,2,2,2,2,2
-0.55556,-0.02506,-0.03125,0.01403,-0.23718,0.02724,0.07190,0.24238,0.14469,1,2,2,2,2,2,2
-0.77778,-0.02688,-0.14062,0.01403,-0.40385,0.02560,0.12418,0.38684,0.27331,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01403,-0.44231,0.02494,0.15033,0.42857,0.31190,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.06250,0.01403,-0.32051,0.02538,0.21569,0.31942,0.18971,1,2,2,2,2,2,2
-0.77778,-0.02567,0.18750,0.01454,-0.27564,0.02568,0.39869,0.31942,0.14469,1,2,2,2,2,2,2
-0.65657,-0.02526,0.01562,0.01403,-0.25641,0.02598,0.17647,0.26806,0.14469,1,2,2,2,2,2,2
-0.45455,-0.02607,-0.03125,0.01403,-0.22436,0.02560,0.00654,0.22632,0.14469,1,2,2,2,2,2,2
-0.65657,-0.02567,0.01562,0.01557,-0.26282,0.02435,0.17647,0.27448,0.15113,1,2,2,2,2,2,2
0.05051,-0.02648,-0.01562,0.01403,-0.50000,0.02560,-0.32026,0.50883,0.50482,2,2,2,2,1,2,2
-0.47475,-0.02567,-0.03125,0.01403,-0.23077,0.02383,0.01961,0.23596,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02506,0.21875,0.01403,-0.23718,0.02612,0.17647,0.29053,0.17042,2,2,2,1,2,2,2
0.15152,-0.02466,0.06250,0.01403,-0.37821,0.02472,-0.30719,0.40289,0.40193,2,2,2,2,1,2,2
-0.51515,-0.02567,0.09375,0.01403,-0.23077,0.02709,0.15033,0.25843,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.15625,0.01223,-0.25000,0.02560,0.15033,0.29053,0.17042,2,2,2,1,2,2,2
-0.41414,-0.02567,-0.09375,0.01300,-0.37179,0.02761,-0.05882,0.36437,0.29904,2,2,2,1,2,2,2
-0.71717,-0.02567,-0.14062,0.01403,-0.26282,0.02790,0.08497,0.24238,0.14469,1,2,2,2,2,2,2
-0.65657,-0.02567,0.01562,0.01403,-0.25641,0.02605,0.18954,0.26806,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.03125,0.01274,-0.39744,0.02560,0.22876,0.39968,0.26045,1,2,2,2,2,2,2
0.09091,-0.02466,-0.01562,0.01403,-0.43590,0.02694,-0.33333,0.44462,0.44695,2,2,2,2,1,2,2
-0.71717,-0.02506,-0.06250,0.01403,-0.26282,0.02701,0.13725,0.25843,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02486,-0.15625,0.01403,-0.30769,0.02560,0.12418,0.28090,0.17042,1,2,2,2,2,2,2
-0.59596,-0.03476,0.09375,0.01403,-0.39103,0.02560,0.20261,0.41573,0.28617,2,2,1,2,2,2,2
-0.61616,-0.02607,-0.06250,0.01403,-0.25000,0.02560,0.07190,0.24238,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02627,-0.03125,0.01403,-0.22436,0.02523,-0.01961,0.22311,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.07812,0.01403,-0.22436,0.02457,-0.05882,0.21669,0.15113,1,2,2,2,2,2,2
-0.63636,-0.02567,-0.03125,0.01249,-0.25641,0.02560,0.11111,0.25843,0.15113,1,2,2,2,2,2,2
-0.41414,-0.02546,0.18750,0.01403,-0.23718,0.02560,0.15033,0.28732,0.17042,2,2,2,1,2,2,2
-0.41414,-0.02567,-0.14062,0.01403,-0.43590,0.02546,-0.11111,0.41894,0.36334,2,2,2,1,2,2,2
-0.79798,-0.02567,0.12500,0.01403,-0.34615,0.02716,0.34641,0.38042,0.21543,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.10938,0.01326,-0.26282,0.02560,0.08497,0.25201,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.03125,0.01403,-0.30128,0.02642,0.22876,0.30016,0.16399,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.39744,0.02575,0.17647,0.38363,0.26045,1,2,2,2,2,2,2
-0.79798,-0.02627,-0.04688,0.01274,-0.28846,0.02560,0.21569,0.28732,0.15756,1,2,2,2,2,2,2
-0.47475,-0.02567,0.00000,0.01403,-0.22436,0.02583,0.04575,0.23274,0.14469,1,2,2,2,2,2,2
-0.57576,-0.02546,-0.14062,0.01403,-0.25000,0.02560,-0.00654,0.22632,0.15113,1,2,2,2,2,2,2
-0.47475,-0.02567,-0.09375,0.01403,-0.22436,0.02583,-0.04575,0.21027,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.10938,0.01403,-0.26282,0.02686,0.11111,0.25201,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.07812,0.01403,-0.32051,0.02420,0.18954,0.31621,0.18971,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.14062,0.01274,-0.27564,0.02560,0.08497,0.25201,0.15113,1,2,2,2,2,2,2
-0.77778,-0.02668,0.37500,0.01300,-0.27564,0.02560,0.56863,0.36116,0.14469,1,2,2,2,2,2,2
-0.53535,-0.02648,0.25000,0.01403,-0.23718,0.02560,0.30719,0.30016,0.14469,1,2,2,2,2,2,2
-0.21212,-0.02567,0.37500,0.01403,-0.19231,0.02516,0.18954,0.27769,0.15113,1,2,2,2,2,2,2
-0.55556,-0.02567,-0.10938,0.01403,-0.25000,0.02390,0.00654,0.23596,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02587,0.35938,0.01274,-0.28205,0.02560,0.56863,0.36437,0.14469,1,2,2,2,2,2,2
-0.61616,-0.02486,0.06250,0.01403,-0.25000,0.02560,0.18954,0.26806,0.14469,1,2,2,2,2,2,2
-0.65657,-0.02506,0.01562,0.01403,-0.25641,0.02649,0.17647,0.26806,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.06250,0.01326,-0.26282,0.02598,0.15033,0.25843,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.17188,0.01532,-0.30769,0.02560,0.39869,0.35152,0.17042,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.12500,0.01557,-0.30769,0.02560,0.15033,0.28732,0.17042,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.06250,0.01403,-0.46154,0.02516,-0.04575,0.46067,0.38907,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.32051,0.02501,0.15033,0.30337,0.18971,1,2,2,2,2,2,2
-0.61616,-0.02567,-0.03125,0.01403,-0.25000,0.02620,0.11111,0.24880,0.14469,1,2,2,2,2,2,2
-0.67677,-0.02587,0.03125,0.01403,-0.25641,0.02746,0.20261,0.27127,0.14469,1,2,2,2,2,2,2
-0.47475,-0.02526,-0.03125,0.01403,-0.22436,0.02716,0.01961,0.22311,0.14469,1,2,2,2,2,2,2
-0.41414,-0.02567,0.20312,0.01403,-0.25641,0.02649,0.17647,0.30658,0.18328,2,2,2,1,2,2,2
-0.55556,-0.02567,-0.04688,0.01403,-0.23718,0.02768,0.05882,0.23917,0.14469,1,2,2,2,2,2,2
-0.37374,-0.02567,0.07812,0.01300,-0.21795,0.02560,0.04575,0.23917,0.15113,1,2,2,2,2,2,2
-0.55556,-0.02546,-0.03125,0.01403,-0.25000,0.02509,0.07190,0.25201,0.15113,1,2,2,2,2,2,2
-0.59596,-0.02567,-0.12500,0.01454,-0.25000,0.02560,0.00654,0.22953,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.15625,0.01352,-0.32051,0.02560,0.38562,0.36437,0.18971,1,2,2,2,2,2,2
-0.79798,-0.02567,0.31250,0.01300,-0.28846,0.02560,0.51634,0.36116,0.15756,1,2,2,2,2,2,2
-0.59596,-0.02567,-0.06250,0.01403,-0.25000,0.02560,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.17188,0.01403,-0.33974,0.02375,0.39869,0.38363,0.20257,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.10938,0.01403,-0.25641,0.02657,-0.08497,0.24238,0.18328,2,2,2,1,2,2,2
-0.61616,-0.02587,-0.14062,0.01557,-0.25000,0.02560,0.01961,0.22632,0.14469,1,2,2,2,2,2,2
-0.61616,-0.02546,-0.01562,0.01352,-0.25000,0.02538,0.12418,0.25201,0.14469,1,2,2,2,2,2,2
-0.41414,-0.02567,0.15625,0.01377,-0.25000,0.02560,0.15033,0.29053,0.17685,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.14062,0.01609,-0.31410,0.02738,0.13725,0.29374,0.18328,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.09375,0.01403,-0.37179,0.02635,0.17647,0.36116,0.23473,1,2,2,2,2,2,2
0.07071,-0.02546,-0.01562,0.01403,-0.48718,0.02501,-0.32026,0.49278,0.49196,2,2,2,2,1,2,2
-0.35354,-0.02506,0.01562,0.01403,-0.20513,0.02672,-0.00654,0.21990,0.14469,1,2,2,2,2,2,2
-0.73737,-0.02648,-0.06250,0.01403,-0.27564,0.02560,0.16340,0.27127,0.15113,1,2,2,2,2,2,2
-0.75758,-0.02668,-0.10938,0.01403,-0.40385,0.02405,0.13725,0.39326,0.27974,1,2,2,2,2,2,2
-0.79798,-0.02567,0.32812,0.01403,-0.30769,0.02420,0.52941,0.38363,0.17042,1,2,2,2,2,2,2
-0.65657,-0.02486,0.01562,0.01403,-0.25641,0.02664,0.17647,0.26806,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.04688,0.01403,-0.31410,0.02368,0.21569,0.31300,0.17685,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.28205,0.02435,0.13725,0.26164,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.15625,0.01403,-0.33333,0.02672,0.12418,0.30658,0.19614,1,2,2,2,2,2,2
-0.67677,-0.02567,0.01562,0.01223,-0.26282,0.02560,0.20261,0.27769,0.15113,1,2,2,2,2,2,2
0.17172,-0.02648,0.04688,0.01403,-0.39103,0.02575,-0.33333,0.40931,0.40836,2,2,2,2,1,2,2
-0.55556,-0.02526,-0.12500,0.01403,-0.25000,0.02346,-0.00654,0.22953,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,0.09375,0.01403,-0.37821,0.02560,0.33333,0.40931,0.24759,1,2,2,2,2,2,2
-0.63636,-0.02567,0.04688,0.01480,-0.25641,0.02560,0.20261,0.27448,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02486,-0.09375,0.01403,-0.25641,0.02538,0.07190,0.24559,0.15113,1,2,2,2,2,2,2
-0.69697,-0.02607,-0.12500,0.01429,-0.26282,0.02560,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.14062,0.01403,-0.28846,0.02338,0.13725,0.26806,0.15113,1,2,2,2,2,2,2
0.11111,-0.02567,0.01562,0.01403,-0.42949,0.02716,-0.33333,0.44141,0.44051,2,2,2,2,1,2,2
-0.65657,-0.02567,-0.09375,0.01300,-0.26282,0.02360,0.08497,0.25522,0.15113,1,2,2,2,2,2,2
0.57576,-0.02567,0.32812,0.01377,-0.17308,0.02546,-0.35948,0.24880,0.26045,2,2,2,2,1,2,2
-0.79798,-0.02486,0.34375,0.01609,-0.30769,0.02560,0.52941,0.38363,0.17042,1,2,2,2,2,2,2
-0.69697,-0.02567,0.35938,0.01480,-0.26282,0.02560,0.50327,0.34831,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.03125,0.01403,-0.28846,0.02553,0.22876,0.29053,0.15113,1,2,2,2,2,2,2
-0.69697,-0.02567,-0.06250,0.01403,-0.26282,0.02575,0.13725,0.25843,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02567,-0.14062,0.01403,-0.25641,0.02516,0.01961,0.23596,0.15113,1,2,2,2,2,2,2
-0.45455,-0.04042,0.04688,0.01403,-0.37179,0.02560,0.07190,0.39326,0.29260,2,2,1,2,2,2,2
-0.79798,-0.02567,0.15625,0.01403,-0.35897,0.02501,0.38562,0.39647,0.22186,1,2,2,2,2,2,2
-0.65657,-0.02587,-0.09375,0.01300,-0.25641,0.02583,0.09804,0.24559,0.14469,1,2,2,2,2,2,2
-0.77778,-0.02567,-0.06250,0.01403,-0.27564,0.02664,0.18954,0.26806,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02668,-0.07812,0.01403,-0.28846,0.02560,0.18954,0.28090,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,0.23438,0.01403,-0.30128,0.02360,0.46405,0.35474,0.16399,1,2,2,2,2,2,2
-0.63636,-0.02567,0.03125,0.01454,-0.25000,0.02620,0.17647,0.26485,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.14062,0.01403,-0.36538,0.02731,0.37255,0.40289,0.23473,1,2,2,2,2,2,2
-0.43434,-0.02567,0.18750,0.01352,-0.23077,0.02538,0.16340,0.27769,0.15756,2,2,2,1,2,2,2
-0.43434,-0.02567,0.12500,0.01403,-0.23077,0.02560,0.12418,0.26806,0.15756,2,2,2,1,2,2,2
-0.79798,-0.02567,-0.14062,0.01480,-0.28846,0.02560,0.13725,0.26806,0.15113,1,2,2,2,2,2,2
-0.57576,-0.02567,0.01562,0.01403,-0.25000,0.02538,0.12418,0.26164,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.10938,0.01403,-0.37179,0.02709,0.17647,0.35795,0.23473,1,2,2,2,2,2,2
-0.43434,-0.02567,0.17188,0.01454,-0.23077,0.02546,0.16340,0.27448,0.15756,2,2,2,1,2,2,2
-0.57576,-0.02607,-0.03125,0.01403,-0.25000,0.02560,0.07190,0.24880,0.15113,1,2,2,2,2,2,2
-0.67677,-0.02486,-0.12500,0.01403,-0.26282,0.02560,0.08497,0.24880,0.15113,1,2,2,2,2,2,2
-0.67677,-0.02567,-0.10938,0.01403,-0.25641,0.02694,0.08497,0.24238,0.14469,1,2,2,2,2,2,2
-0.51515,-0.02567,0.01562,0.01403,-0.23077,0.02738,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.29688,0.01403,-0.34615,0.02486,0.50327,0.41573,0.21543,1,2,2,2,2,2,2
0.07071,-0.02567,-0.01562,0.01532,-0.46154,0.02568,-0.32026,0.47030,0.46624,2,2,2,2,1,2,2
-0.41414,-0.02466,0.20312,0.01403,-0.23077,0.02560,0.17647,0.28090,0.15756,2,2,2,1,2,2,2
-0.61616,-0.02567,-0.03125,0.01403,-0.25000,0.02605,0.11111,0.24880,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.10938,0.01454,-0.41026,0.02560,0.11111,0.44462,0.33762,2,2,2,1,2,2,2
-0.75758,-0.02627,-0.09375,0.01480,-0.27564,0.02560,0.15033,0.26164,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02587,0.20312,0.01403,-0.23718,0.02494,0.17647,0.29053,0.16399,2,2,2,1,2,2,2
-0.29293,-0.02648,0.35938,0.01480,-0.20513,0.02560,0.22876,0.29053,0.15113,1,2,2,2,2,2,2
-0.47475,-0.02506,-0.06250,0.01403,-0.23077,0.02479,-0.00654,0.22632,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.09375,0.01454,-0.39744,0.02560,0.17647,0.38684,0.26045,1,2,2,2,2,2,2
-0.63636,-0.02567,-0.10938,0.01249,-0.25000,0.02701,0.05882,0.23596,0.14469,1,2,2,2,2,2,2
-0.69697,-0.02506,0.00000,0.01403,-0.26282,0.02560,0.20261,0.27448,0.14469,1,2,2,2,2,2,2
-0.79798,-0.02567,0.28125,0.01403,-0.33974,0.02501,0.49020,0.40610,0.20257,1,2,2,2,2,2,2
-0.43434,-0.02567,0.18750,0.01403,-0.23718,0.02360,0.16340,0.28732,0.16399,2,2,2,1,2,2,2
-0.77778,-0.02546,0.37500,0.01326,-0.27564,0.02560,0.55556,0.36116,0.14469,1,2,2,2,2,2,2
-0.57576,-0.02567,-0.09375,0.01480,-0.25000,0.02560,0.03268,0.23596,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02567,0.12500,0.01403,-0.35897,0.02412,0.12418,0.39326,0.27974,2,2,2,1,2,2,2
-0.47475,-0.02567,0.03125,0.01403,-0.23077,0.02472,0.07190,0.24559,0.15113,1,2,2,2,2,2,2
0.61616,-0.02546,0.35938,0.01480,-0.17308,0.02338,-0.35948,0.25522,0.26045,2,2,2,2,1,2,2
-0.79798,-0.02567,-0.06250,0.01557,-0.28205,0.02560,0.20261,0.27448,0.14469,1,2,2,2,2,2,2
-0.63636,-0.02526,-0.14062,0.01403,-0.25641,0.02538,0.01961,0.23596,0.15113,1,2,2,2,2,2,2
-0.61616,-0.02567,-0.07812,0.01403,-0.25000,0.02649,0.07190,0.24238,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02567,0.04688,0.01403,-0.27564,0.02338,0.24183,0.29374,0.15113,1,2,2,2,2,2,2
-0.71717,-0.02567,-0.09375,0.01377,-0.27564,0.02375,0.12418,0.26164,0.15113,1,2,2,2,2,2,2
-0.57576,-0.02567,-0.07812,0.01352,-0.25000,0.02560,0.04575,0.24238,0.15113,1,2,2,2,2,2,2
-0.79798,-0.02567,-0.06250,0.01403,-0.33333,0.02338,0.20261,0.32584,0.19614,1,2,2,2,2,2,2
-0.49495,-0.02567,0.03125,0.01326,-0.23077,0.02560,0.08497,0.24559,0.14469,1,2,2,2,2,2,2
-0.43434,-0.02567,0.20312,0.01403,-0.25641,0.02501,0.17647,0.30658,0.18328,2,2,2,1,2,2,2
-0.69697,-0.02567,0.01562,0.01480,-0.26282,0.02560,0.20261,0.27448,0.14469,1,2,2,2,2,2,2
-0.53535,-0.02546,-0.06250,0.01377,-0.23718,0.02560,0.03268,0.23596,0.14469,1,2,2,2,2,2,2
-0.71717,-0.02648,0.01562,0.01403,-0.26282,0.02560,0.21569,0.27448,0.14469,1,2,2,2,2,2,2
-0.41414,-0.02567,-0.09375,0.01557,-0.41026,0.02560,-0.05882,0.40610,0.34405,2,2,2,1,2,2,2
-0.43434,-0.02627,0.17188,0.01403,-0.23077,0.02479,0.16340,0.27448,0.15756,2,2,2,1,2,2,2
-0.55556,-0.02567,0.15625,0.01300,-0.23718,0.02657,0.22876,0.28090,0.14469,1,2,2,2,2,2,2
0.11111,-0.02546,0.01562,0.01480,-0.52564,0.02598,-0.30719,0.54414,0.54341,2,2,2,2,1,2,2
-0.41414,-0.02567,0.17188,0.01326,-0.23718,0.02523,0.15033,0.28411,0.16399,2,2,2,1,2,2,2
-0.61616,-0.02526,-0.03125,0.01403,-0.25641,0.02420,0.11111,0.25843,0.15113,1,2,2,2,2,2,2
-0.43434,-0.02587,0.21875,0.01532,-0.26282,0.02538,0.18954,0.31621,0.18971,2,2,2,1,2,2,2
