A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,A13,A14,A15,A16,A17,A18,A19,A20,A21,A22,A23,A24,A25,A26,A27,A28,A29,A30,A31,A32,A33,A34,A35,A36,L1,L2,L3,L4,L5,L6
-0.13846,-0.29091,-0.56322,-0.60331,-0.26154,-0.29091,-0.62105,-0.56250,-0.28125,-0.30097,-0.62105,-0.62500,-0.13846,-0.20000,-0.49474,-0.47200,-0.28125,-0.14563,-0.49474,-0.54688,-0.26154,-0.22330,-0.64211,-0.65625,-0.23077,-0.03846,-0.46667,-0.48800,-0.23077,-0.10680,-0.49474,-0.50000,-0.23077,-0.24272,-0.55789,-0.56250,2,2,2,2,2,1
0.20000,0.10909,0.01149,-0.40496,0.20000,0.18182,-0.01053,-0.31250,0.18750,0.26214,-0.09474,-0.31250,0.13846,0.12727,-0.07368,-0.31200,0.25000,0.30097,-0.07368,-0.32812,0.26154,0.30097,-0.07368,-0.26562,0.26154,0.23077,0.02222,-0.34400,0.26154,0.24272,-0.03158,-0.29688,0.13846,0.32039,-0.13684,-0.29688,2,2,2,1,2,2
0.32308,0.03636,-0.17241,-0.33884,0.20000,0.03636,-0.17895,-0.37500,0.18750,0.18447,-0.17895,-0.37500,0.13846,0.05455,-0.15789,-0.37600,0.12500,0.20388,-0.24211,-0.39062,0.26154,0.12621,-0.24211,-0.39062,-0.01538,0.15385,-0.17778,-0.34400,0.13846,0.16505,-0.13684,-0.35938,0.13846,0.16505,-0.22105,-0.35938,2,2,2,1,2,2
0.20000,0.10909,-0.17241,-0.40496,0.20000,0.10909,-0.17895,-0.31250,0.18750,0.18447,-0.09474,-0.31250,0.26154,0.05455,-0.24211,-0.37600,0.12500,0.12621,-0.15789,-0.39062,0.26154,0.20388,-0.07368,-0.32812,0.13846,0.15385,-0.17778,-0.34400,0.13846,0.16505,-0.13684,-0.46875,0.26154,0.24272,-0.13684,-0.40625,2,2,2,1,2,2
0.20000,0.10909,-0.08046,-0.33884,-0.04615,-0.05455,-0.09474,-0.43750,-0.06250,0.00971,-0.26316,-0.48438,0.26154,0.12727,-0.07368,-0.31200,0.12500,0.12621,-0.07368,-0.39062,-0.10769,-0.02913,-0.32632,-0.43750,0.26154,0.23077,-0.08889,-0.39200,0.13846,0.16505,-0.13684,-0.35938,-0.01538,0.08738,-0.22105,-0.40625,3,3,3,1,3,2
-0.13846,0.03636,-0.26437,-0.52066,-0.13846,-0.05455,-0.32632,-0.43750,-0.15625,0.10680,-0.17895,-0.43750,-0.10769,-0.09091,-0.24211,-0.42400,0.00000,0.04854,-0.24211,-0.39062,0.01538,0.04854,-0.24211,-0.43750,-0.10769,0.07692,-0.26667,-0.45600,-0.10769,0.00971,-0.22105,-0.46875,-0.10769,0.00971,-0.30526,-0.46875,2,2,2,2,2,1
-0.56923,-0.60000,-0.42529,-0.58678,-0.35385,-0.40000,-0.41053,-0.43750,-0.15625,-0.06796,-0.26316,-0.31250,-0.56923,-0.60000,-0.49474,-0.55200,-0.25000,-0.18447,-0.24211,-0.32812,0.13846,0.12621,-0.07368,-0.26562,-0.35385,-0.48077,-0.44444,-0.52000,-0.01538,0.00971,-0.13684,-0.23438,0.26154,0.39806,0.13684,-0.23438,2,2,2,2,1,2
-0.04615,-0.05455,-0.26437,-0.47107,-0.04615,-0.05455,-0.26316,-0.37500,-0.06250,0.10680,-0.17895,-0.37500,0.13846,0.05455,-0.24211,-0.37600,0.00000,0.12621,-0.24211,-0.32812,0.01538,0.30097,0.01053,-0.26562,0.13846,0.15385,-0.08889,-0.34400,0.13846,0.24272,-0.03158,-0.29688,0.13846,0.39806,0.13684,-0.12500,2,2,2,2,2,1
-0.04615,-0.05455,-0.26437,-0.40496,-0.04615,0.03636,-0.17895,-0.37500,0.18750,0.26214,-0.01053,-0.20312,0.01538,0.05455,-0.24211,-0.31200,0.00000,0.30097,0.01053,-0.26562,0.26154,0.37864,0.17895,-0.15625,0.13846,0.23077,0.02222,-0.28000,0.13846,0.39806,0.13684,-0.12500,0.26154,0.47573,0.32632,-0.07812,2,2,2,2,2,1
-0.04615,0.03636,-0.17241,-0.40496,0.20000,0.18182,-0.01053,-0.20312,0.31250,0.53398,0.34737,-0.09375,0.01538,0.21818,0.01053,-0.24800,0.25000,0.37864,0.17895,-0.15625,0.26154,0.45631,0.28421,-0.09375,0.13846,0.38462,0.20000,-0.10400,0.26154,0.47573,0.32632,-0.07812,0.26154,0.47573,0.32632,-0.07812,2,2,1,2,2,2
0.20000,0.18182,0.01149,-0.22314,0.32308,0.43636,0.34737,-0.09375,0.40625,0.63107,0.34737,-0.04688,0.26154,0.29091,0.17895,-0.13600,0.25000,0.45631,0.28421,-0.09375,0.26154,0.53398,0.36842,0.01562,0.26154,0.46154,0.40000,-0.05600,0.26154,0.47573,0.32632,-0.07812,0.38462,0.47573,0.32632,-0.07812,2,2,1,2,2,2
0.41538,0.52727,0.40230,-0.05785,0.41538,0.43636,0.34737,0.01562,0.31250,0.45631,0.34737,-0.04688,0.26154,0.43636,0.36842,0.04000,0.37500,0.63107,0.36842,0.01562,0.38462,0.53398,0.36842,-0.03125,0.38462,0.46154,0.40000,-0.05600,0.38462,0.47573,0.32632,-0.01562,0.50769,0.47573,0.32632,0.04688,2,2,1,2,2,2
0.32308,0.36364,0.40230,-0.05785,0.07692,0.18182,-0.01053,-0.20312,-0.06250,0.00971,-0.32632,-0.43750,0.38462,0.43636,0.36842,-0.00800,0.37500,0.45631,0.28421,-0.09375,0.26154,0.30097,0.09474,-0.15625,0.50769,0.46154,0.40000,0.07200,0.50769,0.55340,0.32632,-0.01562,0.50769,0.55340,0.43158,-0.01562,2,2,1,2,2,2
0.07692,0.18182,0.01149,-0.22314,-0.04615,-0.05455,-0.32632,-0.43750,-0.37500,-0.30097,-0.49474,-0.59375,0.38462,0.36364,0.28421,-0.07200,0.25000,0.30097,0.09474,-0.15625,0.13846,0.20388,-0.15789,-0.39062,0.50769,0.53846,0.40000,0.00800,0.50769,0.55340,0.43158,-0.01562,0.38462,0.47573,0.22105,-0.07812,2,2,1,2,2,2
-0.35385,-0.20000,-0.26437,-0.40496,-0.35385,-0.34545,-0.32632,-0.37500,-0.37500,-0.43689,-0.41053,-0.37500,-0.35385,-0.23636,-0.24211,-0.24800,-0.37500,-0.24272,0.01053,-0.15625,-0.23077,-0.18447,0.01053,-0.09375,-0.23077,-0.07692,-0.08889,-0.21600,-0.01538,0.16505,0.05263,-0.18750,0.26154,0.39806,0.22105,-0.07812,2,2,2,2,1,2
-0.35385,-0.34545,-0.33333,-0.40496,-0.35385,-0.47273,-0.41053,-0.37500,-0.37500,-0.35922,-0.09474,-0.20312,-0.35385,-0.29091,0.01053,-0.13600,-0.25000,-0.18447,0.01053,-0.09375,0.01538,0.04854,0.09474,-0.09375,-0.01538,0.15385,0.11111,-0.16800,0.26154,0.39806,0.22105,-0.07812,0.38462,0.55340,0.43158,0.04688,2,2,2,2,1,2
-0.35385,-0.47273,-0.42529,-0.40496,-0.35385,-0.40000,-0.09474,-0.20312,-0.28125,-0.30097,-0.01053,-0.04688,-0.23077,-0.23636,0.01053,-0.07200,0.00000,0.04854,0.09474,-0.09375,0.26154,0.30097,0.28421,-0.03125,0.26154,0.38462,0.28889,-0.05600,0.38462,0.55340,0.43158,0.04688,0.38462,0.65049,0.43158,0.04688,2,2,2,2,1,2
-0.35385,-0.40000,-0.08046,-0.22314,-0.26154,-0.34545,-0.01053,-0.04688,-0.15625,-0.06796,0.07368,-0.09375,0.01538,-0.01818,0.09474,-0.07200,0.25000,0.30097,0.28421,-0.03125,0.38462,0.53398,0.28421,-0.03125,0.38462,0.53846,0.51111,0.07200,0.38462,0.65049,0.43158,0.04688,0.63077,0.72816,0.64211,0.15625,2,2,1,2,2,2
-0.13846,-0.12727,0.10345,-0.10744,-0.04615,0.03636,0.07368,-0.09375,0.31250,0.26214,0.15789,-0.04688,0.38462,0.43636,0.28421,-0.00800,0.62500,0.70874,0.47368,0.14062,0.78462,0.70874,0.57895,0.14062,0.63077,0.71154,0.73333,0.18400,0.78462,0.82524,0.64211,0.15625,0.50769,0.72816,0.51579,0.04688,2,2,1,2,2,2
-0.04615,0.03636,0.10345,-0.10744,0.32308,0.18182,0.15789,-0.04688,0.53125,0.53398,0.34737,0.01562,0.63077,0.60000,0.47368,0.16800,0.78125,0.70874,0.57895,0.14062,0.63077,0.53398,0.36842,-0.03125,0.78462,0.80769,0.73333,0.18400,0.50769,0.72816,0.51579,0.04688,0.63077,0.47573,0.22105,-0.18750,1,3,2,3,3,3
0.53846,0.43636,0.40230,0.00826,0.66154,0.60000,0.55789,0.06250,0.65625,0.80583,0.55789,0.17188,0.63077,0.43636,0.36842,-0.00800,0.25000,0.53398,0.17895,-0.03125,0.26154,0.63107,0.47368,0.07812,0.63077,0.46154,0.28889,-0.16800,0.26154,0.16505,-0.03158,-0.18750,-0.10769,0.08738,0.05263,-0.12500,1,3,2,3,3,3
0.66154,0.60000,0.63218,0.05785,0.66154,0.69091,0.55789,0.17188,0.31250,0.80583,0.55789,0.12500,0.26154,0.43636,0.17895,-0.00800,0.25000,0.63107,0.47368,0.07812,0.13846,0.63107,0.36842,0.01562,0.26154,0.15385,0.02222,-0.16800,-0.10769,0.08738,0.05263,-0.12500,-0.01538,0.32039,0.22105,-0.07812,1,2,2,2,2,2
0.66154,0.69091,0.63218,0.17355,0.32308,0.69091,0.55789,0.12500,-0.06250,0.63107,0.45263,0.01562,0.26154,0.52727,0.47368,0.10400,0.12500,0.63107,0.36842,0.01562,-0.10769,0.53398,0.36842,-0.03125,-0.10769,0.07692,0.11111,-0.10400,-0.01538,0.32039,0.22105,-0.07812,-0.01538,0.47573,0.32632,-0.01562,1,2,2,2,2,2
0.32308,0.69091,0.63218,0.12397,-0.04615,0.52727,0.45263,0.01562,-0.15625,0.53398,0.34737,-0.04688,0.13846,0.52727,0.36842,0.04000,-0.12500,0.53398,0.36842,-0.03125,-0.10769,0.45631,0.36842,-0.03125,-0.01538,0.30769,0.28889,-0.05600,-0.01538,0.47573,0.32632,-0.01562,-0.10769,0.55340,0.43158,-0.01562,1,2,2,2,2,2
-0.04615,0.52727,0.51724,0.00826,-0.13846,0.43636,0.34737,-0.04688,-0.28125,0.26214,0.15789,-0.20312,-0.10769,0.43636,0.36842,-0.00800,-0.12500,0.45631,0.36842,-0.03125,-0.23077,0.20388,0.09474,-0.21875,-0.01538,0.46154,0.40000,0.00800,-0.10769,0.55340,0.43158,-0.01562,-0.23077,0.39806,0.13684,-0.12500,1,2,2,2,2,2
-0.13846,0.43636,0.40230,-0.05785,-0.26154,0.18182,0.15789,-0.20312,-0.28125,0.18447,0.15789,-0.15625,-0.10769,0.36364,0.36842,-0.00800,-0.25000,0.20388,0.09474,-0.21875,-0.35385,0.12621,-0.07368,-0.21875,-0.10769,0.53846,0.51111,0.00800,-0.23077,0.39806,0.13684,-0.12500,-0.47692,0.24272,0.13684,-0.18750,1,2,2,2,2,2
-0.26154,0.10909,0.19540,-0.17355,-0.13846,0.27273,0.26316,-0.09375,-0.15625,0.63107,0.34737,0.01562,-0.35385,0.05455,-0.07368,-0.20000,-0.25000,0.20388,0.01053,-0.15625,-0.23077,0.37864,0.17895,-0.03125,-0.47692,0.23077,0.20000,-0.16800,-0.35385,0.32039,0.32632,-0.07812,-0.23077,0.32039,0.13684,-0.07812,1,2,2,2,2,2
-0.13846,0.52727,0.40230,0.00826,-0.13846,0.43636,0.45263,0.06250,-0.15625,0.53398,0.34737,0.01562,-0.23077,0.29091,0.17895,-0.00800,-0.25000,0.53398,0.36842,0.01562,-0.23077,0.53398,0.36842,0.01562,-0.23077,0.30769,0.20000,-0.05600,-0.23077,0.47573,0.32632,-0.01562,-0.35385,0.47573,0.43158,-0.01562,1,2,2,2,2,2
-0.13846,0.43636,0.51724,0.05785,-0.13846,0.43636,0.34737,0.01562,-0.15625,0.63107,0.55789,0.01562,-0.23077,0.43636,0.36842,0.04000,-0.25000,0.53398,0.36842,0.01562,-0.23077,0.53398,0.36842,0.07812,-0.23077,0.46154,0.40000,0.00800,-0.35385,0.47573,0.43158,-0.01562,-0.35385,0.39806,0.32632,-0.01562,1,2,2,2,2,2
-0.13846,0.43636,0.40230,0.00826,-0.13846,0.52727,0.55789,0.01562,-0.28125,0.53398,0.34737,0.01562,-0.23077,0.43636,0.36842,0.04000,-0.25000,0.53398,0.36842,0.07812,-0.23077,0.53398,0.47368,0.01562,-0.35385,0.46154,0.51111,0.00800,-0.35385,0.39806,0.32632,-0.01562,-0.23077,0.47573,0.43158,-0.01562,1,2,2,2,2,2
-0.26154,0.43636,0.40230,0.00826,-0.26154,0.36364,0.34737,-0.04688,-0.28125,0.45631,0.45263,0.01562,-0.23077,0.43636,0.47368,0.04000,-0.25000,0.45631,0.36842,0.01562,-0.23077,0.45631,0.36842,0.01562,-0.23077,0.46154,0.51111,0.00800,-0.23077,0.55340,0.32632,0.04688,-0.23077,0.55340,0.51579,-0.01562,1,2,2,2,2,2
-0.26154,0.36364,0.51724,0.00826,-0.26154,0.36364,0.45263,0.01562,-0.28125,0.45631,0.34737,0.01562,-0.23077,0.36364,0.36842,0.04000,-0.25000,0.53398,0.47368,0.01562,-0.10769,0.53398,0.36842,0.01562,-0.23077,0.53846,0.60000,0.00800,-0.23077,0.55340,0.32632,-0.01562,-0.23077,0.47573,0.32632,-0.01562,1,2,2,2,2,2
-0.26154,0.36364,0.40230,0.00826,-0.13846,0.43636,0.34737,0.06250,-0.28125,0.45631,0.34737,-0.04688,-0.10769,0.43636,0.36842,0.04000,-0.25000,0.45631,0.36842,0.01562,-0.23077,0.45631,0.36842,0.01562,-0.23077,0.46154,0.40000,0.00800,-0.23077,0.47573,0.43158,0.04688,-0.23077,0.47573,0.43158,0.09375,1,2,2,2,2,2
-0.13846,0.43636,0.40230,0.05785,-0.26154,0.36364,0.34737,-0.04688,-0.28125,0.53398,0.45263,0.01562,-0.23077,0.36364,0.36842,0.04000,-0.25000,0.45631,0.36842,0.01562,-0.23077,0.53398,0.47368,0.01562,-0.23077,0.46154,0.51111,0.07200,-0.23077,0.47573,0.43158,0.09375,-0.23077,0.55340,0.43158,0.04688,1,2,2,2,2,2
-0.26154,0.36364,0.40230,-0.05785,-0.26154,0.43636,0.45263,0.01562,-0.28125,0.53398,0.45263,0.06250,-0.23077,0.36364,0.36842,0.04000,-0.25000,0.53398,0.47368,0.01562,-0.23077,0.63107,0.57895,0.14062,-0.23077,0.46154,0.51111,0.12000,-0.23077,0.55340,0.43158,0.04688,-0.10769,0.65049,0.51579,0.04688,1,2,2,2,2,2
-0.26154,0.43636,0.51724,0.05785,-0.26154,0.52727,0.55789,0.06250,-0.28125,0.63107,0.45263,0.12500,-0.23077,0.52727,0.57895,0.16800,-0.12500,0.63107,0.57895,0.14062,-0.10769,0.53398,0.47368,0.07812,-0.10769,0.63462,0.60000,0.07200,-0.10769,0.65049,0.51579,0.09375,-0.23077,0.47573,0.43158,0.04688,1,2,2,2,2,2
-0.26154,0.52727,0.63218,0.05785,-0.26154,0.52727,0.45263,0.12500,-0.28125,0.53398,0.45263,0.12500,-0.10769,0.52727,0.57895,0.16800,-0.12500,0.53398,0.47368,0.07812,-0.23077,0.63107,0.57895,0.07812,-0.10769,0.63462,0.60000,0.12000,-0.23077,0.47573,0.43158,0.04688,-0.23077,0.55340,0.51579,0.09375,1,2,2,2,2,2
-0.26154,0.43636,0.51724,0.12397,-0.26154,0.52727,0.45263,0.06250,-0.28125,0.63107,0.55789,0.17188,-0.23077,0.52727,0.57895,0.10400,-0.25000,0.45631,0.36842,0.07812,-0.23077,0.63107,0.47368,0.07812,-0.23077,0.53846,0.60000,0.12000,-0.23077,0.55340,0.43158,0.04688,-0.23077,0.55340,0.43158,0.09375,1,2,2,2,2,2
-0.26154,0.52727,0.51724,0.05785,-0.26154,0.52727,0.55789,0.17188,-0.28125,0.63107,0.45263,0.06250,-0.23077,0.36364,0.36842,0.10400,-0.25000,0.63107,0.47368,0.07812,-0.10769,0.63107,0.57895,0.07812,-0.23077,0.53846,0.51111,0.07200,-0.23077,0.55340,0.43158,0.09375,-0.10769,0.55340,0.51579,0.04688,1,2,2,2,2,2
-0.26154,0.52727,0.63218,0.17355,-0.26154,0.52727,0.45263,0.06250,-0.15625,0.63107,0.55789,0.06250,-0.23077,0.52727,0.47368,0.10400,-0.12500,0.63107,0.57895,0.07812,-0.10769,0.63107,0.47368,0.07812,-0.23077,0.53846,0.51111,0.12000,-0.10769,0.55340,0.51579,0.04688,-0.10769,0.65049,0.51579,0.09375,1,2,2,2,2,2
-0.13846,0.43636,0.63218,0.00826,-0.13846,0.52727,0.34737,0.12500,-0.15625,0.53398,0.34737,-0.04688,-0.10769,0.52727,0.70526,0.16800,0.00000,0.63107,0.47368,0.07812,0.01538,0.63107,0.28421,0.07812,-0.10769,0.53846,0.73333,0.07200,-0.01538,0.65049,0.64211,0.09375,-0.01538,0.65049,0.51579,0.04688,1,2,2,2,2,2
-0.26154,0.27273,0.01149,-0.17355,-0.35385,0.03636,-0.17895,-0.31250,-0.28125,0.00971,-0.17895,-0.31250,-0.10769,0.36364,0.17895,-0.07200,-0.12500,0.20388,0.09474,-0.21875,-0.23077,0.12621,-0.15789,-0.32812,0.13846,0.63462,0.51111,0.07200,-0.10769,0.39806,0.32632,-0.12500,-0.10769,0.24272,-0.03158,-0.23438,1,2,2,2,2,2
-0.13846,-0.20000,-0.51724,-0.52066,-0.26154,-0.20000,-0.49474,-0.54688,-0.28125,-0.22330,-0.64211,-0.65625,-0.23077,-0.09091,-0.49474,-0.48800,-0.25000,-0.10680,-0.49474,-0.50000,-0.23077,-0.24272,-0.55789,-0.56250,-0.23077,-0.15385,-0.44444,-0.45600,-0.01538,-0.06796,-0.38947,-0.46875,-0.10769,-0.14563,-0.55789,-0.57812,2,2,2,2,2,1
0.01538,0.12727,-0.05747,-0.35537,0.13846,0.12727,-0.07368,-0.32812,0.25000,0.30097,-0.07368,-0.32812,0.26154,0.09091,-0.03158,-0.34400,0.25000,0.24272,-0.03158,-0.35938,0.26154,0.24272,-0.03158,-0.29688,0.23077,0.23077,0.02222,-0.32800,0.23077,0.24272,-0.03158,-0.28125,0.23077,0.16505,-0.09474,-0.34375,2,2,2,1,2,2
0.26154,0.21818,-0.05747,-0.35537,0.26154,0.21818,-0.07368,-0.26562,0.25000,0.30097,-0.07368,-0.32812,0.26154,0.16364,-0.03158,-0.28000,0.12500,0.32039,-0.13684,-0.29688,0.26154,0.24272,-0.03158,-0.35938,0.23077,0.15385,-0.04444,-0.32800,0.10769,0.24272,-0.03158,-0.28125,0.23077,0.16505,-0.03158,-0.34375,2,2,2,1,2,2
0.26154,0.21818,-0.05747,-0.28926,0.26154,0.21818,-0.07368,-0.32812,0.25000,0.20388,-0.07368,-0.32812,0.13846,0.23636,-0.13684,-0.28000,0.25000,0.24272,-0.03158,-0.35938,0.13846,0.24272,-0.13684,-0.35938,0.10769,0.23077,0.02222,-0.26400,0.23077,0.16505,-0.03158,-0.34375,0.10769,0.16505,-0.09474,-0.34375,2,2,2,1,2,2
0.13846,0.05455,-0.24138,-0.42149,0.13846,0.05455,-0.15789,-0.39062,0.12500,0.20388,-0.24211,-0.39062,-0.01538,0.09091,-0.13684,-0.34400,-0.03125,0.16505,-0.22105,-0.35938,0.13846,0.16505,-0.13684,-0.35938,0.10769,0.15385,-0.13333,-0.39200,-0.01538,0.16505,-0.17895,-0.40625,0.10769,0.08738,-0.17895,-0.40625,2,2,2,1,2,2
0.13846,0.05455,-0.14943,-0.42149,0.13846,0.12727,-0.24211,-0.39062,0.25000,0.12621,-0.24211,-0.39062,-0.01538,0.09091,-0.22105,-0.34400,0.12500,0.16505,-0.13684,-0.35938,0.13846,0.16505,-0.22105,-0.35938,-0.01538,0.15385,-0.13333,-0.39200,0.10769,0.08738,-0.17895,-0.40625,0.10769,0.16505,-0.17895,-0.40625,3,3,3,1,3,2
0.13846,0.12727,-0.24138,-0.42149,0.26154,0.05455,-0.24211,-0.39062,0.12500,0.12621,-0.15789,-0.39062,0.13846,0.09091,-0.13684,-0.34400,0.12500,0.16505,-0.22105,-0.35938,0.13846,0.16505,-0.13684,-0.46875,0.10769,0.07692,-0.13333,-0.39200,0.10769,0.16505,-0.17895,-0.40625,0.10769,0.16505,-0.17895,-0.40625,3,3,3,1,3,2
0.26154,0.12727,-0.05747,-0.35537,0.13846,0.05455,-0.07368,-0.39062,-0.12500,-0.02913,-0.32632,-0.43750,0.26154,0.16364,-0.13684,-0.39200,0.12500,0.16505,-0.13684,-0.35938,-0.01538,0.08738,-0.22105,-0.40625,0.10769,0.15385,-0.22222,-0.39200,0.10769,0.16505,-0.17895,-0.40625,-0.01538,0.16505,-0.17895,-0.40625,2,2,2,1,2,2
0.01538,-0.01818,-0.24138,-0.42149,0.01538,-0.01818,-0.24211,-0.43750,-0.12500,-0.02913,-0.32632,-0.43750,-0.10769,-0.05455,-0.22105,-0.45600,-0.12500,0.00971,-0.30526,-0.46875,-0.10769,0.00971,-0.30526,-0.40625,-0.13846,0.00000,-0.31111,-0.47200,-0.13846,0.00971,-0.34737,-0.40625,-0.01538,0.08738,-0.34737,-0.40625,2,2,2,2,2,1
0.01538,-0.01818,-0.24138,-0.47107,-0.10769,-0.09091,-0.32632,-0.43750,-0.25000,-0.10680,-0.41053,-0.56250,-0.10769,-0.05455,-0.30526,-0.45600,-0.12500,0.00971,-0.30526,-0.40625,-0.10769,-0.06796,-0.30526,-0.53125,-0.13846,0.00000,-0.31111,-0.39200,-0.01538,0.08738,-0.34737,-0.40625,-0.13846,-0.06796,-0.43158,-0.48438,2,2,2,2,2,1
-0.23077,-0.16364,-0.42529,-0.60331,-0.10769,-0.01818,-0.41053,-0.39062,0.00000,0.04854,-0.15789,-0.26562,-0.10769,-0.12727,-0.30526,-0.52000,-0.25000,-0.14563,-0.38947,-0.46875,-0.01538,0.00971,-0.22105,-0.35938,-0.13846,-0.07692,-0.40000,-0.47200,-0.13846,-0.20388,-0.49474,-0.60938,-0.13846,-0.12621,-0.43158,-0.48438,2,2,2,2,2,1
0.01538,-0.01818,-0.14943,-0.28926,-0.10769,-0.09091,-0.24211,-0.39062,-0.37500,-0.32039,-0.49474,-0.56250,-0.01538,-0.05455,-0.22105,-0.34400,-0.03125,-0.06796,-0.22105,-0.35938,-0.23077,-0.33981,-0.47368,-0.64062,-0.13846,-0.13462,-0.40000,-0.47200,-0.01538,-0.06796,-0.34737,-0.34375,-0.26154,-0.33981,-0.49474,-0.60938,2,2,2,2,2,1
-0.35385,-0.36364,-0.51724,-0.60331,-0.56923,-0.60000,-0.49474,-0.56250,-0.25000,-0.18447,-0.24211,-0.32812,-0.23077,-0.38182,-0.47368,-0.63200,-0.37500,-0.47573,-0.47368,-0.53125,-0.01538,0.00971,-0.13684,-0.23438,-0.26154,-0.34615,-0.46667,-0.60000,-0.38462,-0.47573,-0.43158,-0.60938,-0.01538,0.00971,-0.09474,-0.28125,2,2,2,2,1,2
-0.23077,-0.23636,-0.24138,-0.35537,0.13846,0.05455,-0.07368,-0.26562,0.00000,0.20388,-0.07368,-0.32812,-0.01538,-0.05455,-0.13684,-0.21600,0.25000,0.39806,0.13684,-0.23438,0.38462,0.32039,0.05263,-0.23438,-0.01538,0.00000,-0.04444,-0.26400,0.38462,0.39806,0.24211,-0.15625,0.23077,0.24272,0.13684,-0.28125,2,2,2,2,2,1
0.13846,0.05455,-0.24138,-0.42149,0.01538,0.05455,-0.24211,-0.32812,0.00000,0.30097,0.01053,-0.26562,0.13846,0.09091,-0.13684,-0.34400,0.12500,0.24272,-0.03158,-0.29688,0.13846,0.39806,0.13684,-0.12500,0.10769,0.15385,-0.13333,-0.26400,0.23077,0.24272,-0.03158,-0.28125,0.38462,0.47573,0.24211,-0.15625,2,2,2,2,2,1
0.26154,0.21818,0.12644,-0.17355,0.13846,0.12727,-0.15789,-0.39062,-0.25000,-0.10680,-0.55789,-0.60938,0.50769,0.45455,0.43158,0.00800,0.37500,0.47573,0.22105,-0.07812,-0.01538,-0.06796,-0.30526,-0.53125,0.50769,0.61538,0.51111,0.13600,0.50769,0.72816,0.53684,0.10938,0.38462,0.39806,0.13684,-0.21875,2,2,1,2,2,2
0.13846,0.12727,-0.14943,-0.42149,-0.23077,-0.16364,-0.55789,-0.60938,-0.37500,-0.24272,-0.49474,-0.50000,0.38462,0.38182,0.22105,-0.05600,-0.03125,-0.06796,-0.30526,-0.53125,-0.35385,-0.20388,-0.55789,-0.53125,0.50769,0.71154,0.62222,0.13600,0.38462,0.39806,0.13684,-0.21875,-0.01538,0.24272,-0.09474,-0.34375,2,2,2,2,1,2
-0.23077,-0.16364,-0.58621,-0.65289,-0.35385,-0.29091,-0.49474,-0.50000,-0.37500,-0.18447,-0.24211,-0.26562,-0.01538,-0.12727,-0.30526,-0.52000,-0.37500,-0.20388,-0.55789,-0.53125,-0.23077,-0.06796,-0.13684,-0.23438,0.38462,0.38462,0.20000,-0.20000,-0.01538,0.24272,-0.09474,-0.34375,0.10769,0.39806,0.24211,-0.15625,2,2,2,2,1,2
-0.35385,-0.29091,0.03448,-0.17355,-0.23077,-0.23636,0.01053,-0.09375,0.00000,0.04854,0.09474,-0.09375,-0.01538,0.09091,0.05263,-0.16800,0.25000,0.39806,0.22105,-0.07812,0.38462,0.55340,0.43158,0.04688,0.10769,0.53846,0.40000,0.00800,0.10769,0.47573,0.32632,0.04688,0.10769,0.39806,0.24211,0.04688,2,2,1,2,2,2
-0.23077,-0.23636,0.03448,-0.10744,0.01538,-0.01818,0.09474,-0.09375,0.25000,0.30097,0.28421,-0.03125,0.26154,0.30909,0.22105,-0.05600,0.37500,0.55340,0.43158,0.04688,0.38462,0.65049,0.43158,0.04688,0.10769,0.46154,0.40000,0.07200,0.10769,0.39806,0.24211,0.04688,0.10769,0.39806,0.32632,-0.01562,2,2,1,2,2,2
0.01538,-0.01818,0.12644,-0.10744,0.26154,0.21818,0.28421,-0.03125,0.37500,0.53398,0.28421,-0.03125,0.38462,0.45455,0.43158,0.07200,0.37500,0.65049,0.43158,0.04688,0.63077,0.72816,0.64211,0.15625,0.10769,0.38462,0.31111,0.07200,0.10769,0.39806,0.32632,-0.01562,0.10769,0.55340,0.32632,-0.01562,2,2,1,2,2,2
0.38462,0.43636,0.33333,-0.04132,0.63077,0.60000,0.47368,0.14062,0.78125,0.70874,0.57895,0.14062,0.63077,0.61818,0.64211,0.18400,0.78125,0.82524,0.64211,0.15625,0.50769,0.72816,0.51579,0.04688,0.10769,0.53846,0.40000,0.00800,0.23077,0.63107,0.53684,0.10938,0.23077,0.55340,0.43158,-0.01562,1,3,2,3,3,3
0.63077,0.60000,0.54023,0.14050,0.78462,0.60000,0.57895,0.14062,0.62500,0.53398,0.36842,-0.03125,0.78462,0.70909,0.64211,0.18400,0.50000,0.72816,0.51579,0.04688,0.63077,0.47573,0.22105,-0.18750,0.23077,0.61538,0.62222,0.13600,0.23077,0.55340,0.43158,-0.01562,0.10769,0.55340,0.32632,-0.01562,1,3,2,3,3,3
0.78462,0.60000,0.65517,0.14050,0.63077,0.43636,0.36842,-0.03125,0.25000,0.53398,0.17895,-0.03125,0.50769,0.61818,0.51579,0.07200,0.62500,0.47573,0.22105,-0.18750,0.26154,0.16505,-0.03158,-0.18750,0.23077,0.53846,0.51111,0.00800,0.10769,0.55340,0.32632,-0.01562,-0.01538,0.47573,0.32632,0.04688,1,3,2,3,3,3
